-DOCSTART- -X- -X- O
corresponding NN I-NP O
chunk NN I-NP O
( : I-NP O
Si NNP I-NP O
) : I-NP O
. . O O

This DT B-NP O
paper NN I-NP O
describes VBZ B-VP O
a DT B-NP O
Japanese JJ I-NP O
dialogue NN I-NP O
corpus NN I-NP O
annotated VBD B-VP O
with IN B-PP O
multi-level JJ B-NP O
information NN I-NP O
built NN B-VP O
by IN B-PP O
the DT B-NP O
Japanese JJ I-NP O
Discourse NNP I-NP O
Research NNP I-NP O
Initiative NNP I-NP O
, , O O
Japanese JJ B-NP O
Society NN I-NP O
for IN B-PP O
Artificial JJ B-NP O
Intelligence NNP I-NP O
. . O O

The DT B-NP O
ternary JJ I-NP O
expressions NNS I-NP O
that WDT O O
we PRP B-NP O
use VBP B-VP O
are VBP I-VP O
not RB O O
only RB O O
linguistically-motivated JJ O O
, , O O
but CC O O
also RB O O
amenable JJ O O
to TO B-PP O
rapid JJ B-NP O
large-scale JJ I-NP O
indexing NN I-NP O
. . O O

Consider NNP B-VP O
the DT B-NP O
partially RB I-NP O
saturated VBN I-NP O
relation NN I-NP O
below IN B-PP O
that DT B-NP O
is VBZ B-VP O
the DT B-NP O
denotation NN I-NP O
of IN B-PP O
the DT B-NP O
relative JJ I-NP O
clause NN I-NP O
of IN B-PP O
la NN B-NP O
at IN B-PP O
the DT B-NP O
point NN I-NP O
when WRB O O
the DT B-NP O
downstairs NNS I-NP O
S NNP I-NP O
has VBZ B-VP O
been VBN I-VP O
parsed VBN I-VP O
( -NONE- B-PP O
`` `` O O
which WDT B-NP O
the DT O O
three CD O O
companies NNS O O
will MD B-VP O
equally RB I-VP O
shoulder VB I-VP O
`` `` O O
) : O O
. . O O

A DT B-NP O
Measure NN I-NP O
of IN B-PP O
Semantic NNP B-NP O
Complexity NNP I-NP O
for IN B-PP O
Natural NNP B-NP O
Language NNP I-NP O
Systems NNPS I-NP O
Shannon NNP I-NP O
Pollard*and NNP I-NP O
Alan NNP I-NP O
W. NNP I-NP O
Biermann NNP I-NP O
Department NNP I-NP O
of IN B-PP O
Computer NNP B-NP O
Science NNP I-NP O
, , O O
Duke NNP B-NP O
University NNP I-NP O
Box NNP I-NP O
90129 CD I-NP O
, , I-NP O
D224 NNP I-NP O
, , I-NP O
LSRC NNP I-NP O
, , I-NP O
Durham NNP I-NP O
, , I-NP O
NC NNP I-NP O
27708-0129 CD I-NP O
office NN I-NP O
: : O O
( : B-NP O
919 CD I-NP O
) CD I-NP O
660-6583 CD I-NP O
fax NN I-NP O
: : O O
( : B-NP O
919 CD I-NP O
) CD I-NP O
660-6519 CD I-NP O
e-mail JJ I-NP O
: : O O
shannon NN B-NP O
@ : I-NP O
cs.duke.edu JJ I-NP O

Semantics NNS B-NP O
alone RB O O
worked VBD B-VP O
at IN O O
least JJS O O
as IN O O
well RB O O
as IN B-PP O
Goldsmith NNP B-NP O
's POS I-NP O
frequency-based JJ I-NP O
approach NN I-NP O
. . O O

idf NN B-NP O
would MD B-VP O
assign VB I-VP O
values NNS B-NP O
well RB O O
outside IN B-PP O
this DT B-NP O
range NN I-NP O
. . O O

In IN B-PP O
addition NN B-NP O
to TO B-PP O
these DT B-NP O
three CD I-NP O
themes NNS I-NP O
, , O O
this DT B-NP O
year NN I-NP O
' '' I-NP O
s VBZ I-NP O
workshop NN I-NP O
includes VBZ B-VP O
a DT B-NP O
special-theme JJ I-NP O
session NN I-NP O
on IN B-PP O
• NNP B-NP O
Principles NNP I-NP O
for IN B-PP O
Evaluation NNP B-NP O
of IN B-PP O
Dialogue NNP B-NP O
Systems NNPS I-NP O
. . O O

The DT B-NP O
improved VBN I-NP O
KL NNP I-NP O
indicates VBZ B-VP O
that IN O O
the DT B-NP O
method NN I-NP O
improves VBZ B-VP O
the DT B-NP O
overall JJ I-NP O
accuracy NN I-NP O
of IN B-PP O
SCF NNP B-NP O
distributions NNS I-NP O
. . O O

A DT B-NP O
dialogue NN I-NP B-TERM
manager NN I-NP I-TERM
facilitates VBZ B-VP B-DEF
the DT B-NP I-DEF
negotiation NN I-NP I-DEF
of IN B-PP I-DEF
parameter NN B-NP I-DEF
values NNS I-NP I-DEF
between IN B-PP I-DEF
a DT B-NP I-DEF
user NN I-NP I-DEF
and CC O I-DEF
an DT B-NP I-DEF
SDS NNP I-NP I-DEF
. . O O

to TO B-VP O
to TO I-VP O
from IN O O
from IN B-PP O
Figure NNP B-NP O
1 CD I-NP O
: : O O
A DT B-NP O
single JJ I-NP O
scenario NN I-NP O
for IN B-PP O
the DT B-NP O
colour NN I-NP O
domain NN I-NP O
In IN B-PP O
order NN B-NP O
to TO B-VP O
learn VB I-VP O
a DT B-NP O
rule NN I-NP O
set NN B-VP O
for IN B-PP O
a DT B-NP O
concept NN I-NP O
, , O O
EVIUS NNP B-NP B-TERM
uses VBZ B-VP B-DEF
the DT B-NP I-DEF
relational JJ I-NP I-DEF
learning NN I-NP I-DEF
method NN I-NP I-DEF
explained VBD B-VP I-DEF
in IN B-PP I-DEF
section NN B-NP I-DEF
3 CD I-NP I-DEF
, , O I-DEF
and CC O I-DEF
defines NNS B-VP I-DEF
the DT O I-DEF
learning NN O I-DEF
space NN O I-DEF
by IN B-PP I-DEF
means NNS O I-DEF
of IN B-PP I-DEF
a DT O I-DEF
dynamic JJ O I-DEF
predicate NN O I-DEF
model NN O I-DEF
. . O O

The DT B-NP O
most RBS I-NP B-TERM
likely JJ I-NP I-TERM
string NN I-NP I-TERM
in IN B-PP O
the DT B-NP O
word NN I-NP O
lattice NN I-NP O
is VBZ B-VP O
then RB I-VP O
decoded VBN I-VP B-DEF
as IN B-PP I-DEF
follows NNS B-NP I-DEF
: : O I-DEF
^ : B-NP I-DEF
W~ JJ I-NP I-DEF
= NN O I-DEF
argmax NN B-NP I-DEF
( : I-NP I-DEF
~T JJ I-NP I-DEF
o NN B-PP I-DEF
~WT NN B-NP I-DEF
) : I-NP I-DEF
= : O I-DEF
arg NN B-NP I-DEF
max NN I-NP I-DEF
P NNP I-NP I-DEF
( NNP I-NP I-DEF
~VT NNP I-NP I-DEF
I NNP I-NP I-DEF
) NNP B-VP I-DEF
~T NNP B-NP I-DEF
) NNP I-NP I-DEF
( NNP I-NP O
6 CD I-NP O
) CD I-NP O
Where WRB B-PP O
o NN O B-TERM
is VBZ B-VP O
the DT O B-DEF
composition NN O I-DEF
operation NN O I-DEF
defined VBD B-VP I-DEF
for IN B-PP I-DEF
weighted VBN O I-DEF
finite-state JJ O I-DEF
machines NNS O I-DEF
( : B-PP O
Pereira NNP O O
and CC O O
Riley NNP O O
, , O O
1997 CD O O
) : O O
. . O O

For IN B-PP O
simple JJ B-NP O
information NN I-NP O
requests NNS I-NP O
we PRP I-NP O
have VBP B-VP O
identified VBN I-VP O
two CD B-NP O
important JJ I-NP O
concepts NNS I-NP O
, , O O
termed VBD B-VP O
Objects NNS B-NP O
and CC I-NP O
Properties NNPS I-NP O
( : I-NP O
JSnsson NNP I-NP O
, , O O
1997 CD B-NP O
) : O O
where WRB O O
Objects NNS B-NP B-TERM
models NNS I-NP O
the DT I-NP B-DEF
set NN I-NP I-DEF
of IN B-PP I-DEF
objects NNS B-NP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
database NN I-NP I-DEF
and CC O O
Properties NNPS O B-TERM
denotes NNS B-VP O
a DT O B-DEF
complex JJ O I-DEF
predicate NN O I-DEF
ascribed VBD B-VP I-DEF
to TO B-PP I-DEF
this DT O I-DEF
set NN O I-DEF
. . O O

As IN O O
Yarowsky NNP B-NP O
shows VBZ B-VP O
, , O O
both DT B-NP O
measures NNS I-NP O
correlate VBP B-VP O
closely RB O O
, , O O
so RB O O
we PRP B-NP O
208 CD B-VP O
only RB I-VP O
used JJ I-VP O
the DT B-NP O
experimental JJ I-NP O
results NNS I-NP O
of IN B-PP O
decision NN B-NP O
Word NNP I-NP O
PoS NNP I-NP O
# # I-NP O
Senses NNP I-NP O
# # I-NP O
Ex NNP I-NP O
. . O O

These DT B-NP O
sets NNS I-NP O
typically RB O O
tend VBP B-VP O
to TO I-VP O
benefit VB I-VP O
from IN B-PP O
the DT B-NP O
Modified NNP I-NP B-TERM
Value NNP I-NP I-TERM
Difference NNP I-NP I-TERM
Metric NNP I-NP I-TERM
, , O O
which WDT B-NP O
creates VBZ B-VP B-DEF
a DT B-NP I-DEF
condensed VBN I-NP I-DEF
hyperspace NN I-NP I-DEF
of IN B-PP I-DEF
features NNS B-NP I-DEF
. . O O

There EX B-NP O
is VBZ B-VP O
a DT B-NP O
worrying NN I-NP O
proportion NN I-NP O
of IN B-PP O
contradicting VBG B-NP O
collocations NNS I-NP O
. . O O

For IN B-PP O
this DT B-NP O
analysis NN I-NP O
, , O O
we PRP B-NP O
define VBP B-VP O
constants NNS B-NP O
from IN B-PP O
WordNet NNP B-NP O
1.6 CD I-NP O
as IN O O
denoted JJ B-VP O
in IN B-PP O
Table NNP B-NP O
2 CD I-NP O
. . O O

We PRP B-NP O
start VBP B-VP O
initially RB O O
with IN B-PP O
a DT B-NP O
relational JJ I-NP B-TERM
database NN I-NP I-TERM
, , O O
as IN O O
defined VBN B-VP B-DEF
by IN B-PP I-DEF
a DT B-NP I-DEF
set NN I-NP I-DEF
of IN B-PP I-DEF
tab-delimited JJ B-NP I-DEF
database NN I-NP I-DEF
files NNS I-NP I-DEF
, , O I-DEF
plus CC O I-DEF
some DT B-NP I-DEF
minimal JJ I-NP I-DEF
semantics NNS I-NP I-DEF
. . O O

Language NN B-NP O
A DT I-NP O
template NN I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
pre-defined JJ I-NP I-DEF
form NN I-NP I-DEF
with IN B-PP I-DEF
parameters NNS B-NP I-DEF
that IN I-NP I-DEF
are VBP B-VP I-DEF
specified VBN I-VP I-DEF
by IN B-PP I-DEF
either DT O I-DEF
the DT B-NP I-DEF
user NN I-NP I-DEF
or CC O I-DEF
the DT B-NP I-DEF
application NN I-NP I-DEF
at IN B-PP I-DEF
run-time JJ B-NP I-DEF
. . O O

Text NNP B-NP O
either DT B-PP O
from IN I-PP O
the DT B-NP O
recognizer NN I-NP O
or CC O O
directly RB B-NP O
input VBD I-NP O
by IN B-PP O
IThis NNP B-NP O
paper NN I-NP O
also RB O O
appears VBZ B-VP O
in IN B-PP O
the DT B-NP O
proceedings NNS I-NP O
of IN B-PP O
the DT B-NP O
Sixth NNP I-NP O
International NNP I-NP O
Conference NNP I-NP O
on IN B-PP O
Applied NNP B-NP O
Natural NNP I-NP O
Language NNP I-NP O
Processing~ NNP I-NP O
Seattle NNP I-NP O
, , O O
WA NNP B-NP O
, , O O
April NNP B-NP O
2000. NNP B-VP O
the DT O O
user NN O O
is VBZ B-VP O
then RB I-VP O
converted VBN I-VP O
into IN B-PP O
some DT O O
kind NN O O
of IN B-PP O
logical JJ O O
formula NN O O
, , O O
which WDT O O
abstractly RB O O
represents VBZ B-VP O
the DT O O
user NN O O
's POS O O
intended VBN O O
command NN O O
; : O O
this DT O O
formula NN O O
is.then -NONE- B-VP O
fed VBD I-VP O
into IN B-PP O
a DT O O
command NN O O
interpreter NN O O
, , O O
which WDT O O
execdtes VBZ B-VP O
the DT O O
command NN O O
. . O O

If IN O O
each DT B-NP O
corpus NN I-NP O
generates VBZ B-VP O
a DT B-NP O
separate JJ I-NP O
set NN I-NP O
of IN B-PP O
probabilities NNS B-NP O
, , O O
which WDT B-NP O
probabilities NNS I-NP O
are VBP B-VP O
the DT B-NP O
correct JJ I-NP O
ones NNS I-NP O
to TO B-VP O
use VB I-VP O
as IN B-PP O
a DT B-NP O
model NN I-NP O
of IN B-PP O
human JJ B-NP O
language NN I-NP O
processing NN I-NP O
? . O O

Since IN B-PP O
our PRP$ B-NP O
basic JJ I-NP O
query NN I-NP O
unit NN I-NP O
is VBZ B-VP O
a DT B-NP O
paragraph NN I-NP O
, , O O
document NN B-NP B-TERM
frequencY NNP I-NP I-TERM
( NNP O O
df NN B-NP B-TERM
) : I-NP O
and CC I-NP O
inverse NN I-NP B-TERM
document NN I-NP I-TERM
frequency NN I-NP I-TERM
( : I-NP O
idf NN I-NP B-TERM
) : I-NP O
have VBP B-VP O
to TO I-VP O
be VB I-VP O
redefined VBN I-VP O
. . O O

Given RB B-VP O
a DT B-NP O
rule NN I-NP O
of IN B-PP O
the DT B-NP O
following JJ I-NP O
format NN I-NP O
, , O O
IF NNP B-PP O
Xl NNP B-NP O
, , O O
X2 NNP B-NP O
, , O O
• NNP B-NP O
• NNP I-NP O
, , O O
Xm NNP B-NP O
THEN NNP I-NP O
Yl NNP I-NP O
, , O O
Y2 NNP B-NP O
, , O O
.-. NNP B-NP O
, , O O
Yn NNP B-NP O
where WRB O O
xt JJ O O
, , O O
... : O O
, , O O
xm NN O O
are VBP B-VP O
antecedents NNS O O
and CC O O
Yt NNP O O
, , O O
... : O O
, , O O
Yn NNP O O
are VBP B-VP O
consequences NNS O O
, , O O
the DT O O
algorithm NN O O
derives VBZ B-VP O
a DT O O
pair NN O O
of IN B-PP O
vectors NNS O O
a DT O O
and CC O O
b NN O O
such JJ O O
that IN B-PP O
• CD O O
for IN B-PP O
each DT O O
index NN O O
i PRP B-PP O
= VBP O O
1 CD O O
, , O O
... : O O
, , O O
M NNP O O
, , O O
1 CD O O
ifwi NN O O
= : O O
xj NN O O
for IN B-PP O
some DT O O
j NN O O
6 CD O O
{ CD O O
1 CD O O
, , O O
... : O O
, , O O
m NN O O
} : O O
ai NN B-VP O
= : O O
0 -NONE- O O
otherwise VBP O O
( : O O
19 CD O O
) CD O O
where WRB O O
wi NN O O
is VBZ B-VP O
the DT O O
i NN O O
th NN B-PP O
entry NN O O
in IN B-PP O
the DT O O
keyword NN O O
feature NN O O
table NN O O
; : O O
and CC O O
for IN O O
each DT O O
index NN O O
i PRP O O
= VBP O O
1 CD O O
, , O O
... : O O
, , O O
N NNP O O
, , O O
1 CD O O
ifwi NN O O
= : O O
yj NN O O
for IN O O
some DT O O
j NN O O
E NNP O O
{ NNP O O
1 CD O O
, , O O
... : O O
, , O O
n NN O O
} : O O
bi NN O O
= : O O
0 -NONE- O O
otherwise VBP O O
( : O O
20 CD O O
) CD O O
where WRB O O
wi NN O O
is VBZ B-VP O
the DT O O
class NN O O
label NN O O
of IN O O
the DT O O
category NN O O
i PRP O O
. . O O

M5 NNP O B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
proposition NN I-NP I-DEF
that IN B-PP I-DEF
the DT B-NP I-DEF
name NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
discourse NN I-NP I-DEF
entity NN I-NP I-DEF
B2 NNP I-NP I-DEF
is VBZ B-VP I-DEF
`` `` O I-DEF
Pluto NNP B-NP I-DEF
`` `` I-NP I-DEF
. . O O

( NN B-NP O
PRPZ NNP I-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
partf-speech JJ I-NP O
tag NN I-NP O
for IN B-PP O
possessive JJ B-NP O
pronouns NNS I-NP O
, , O O
DT NNP B-NP B-TERM
for IN B-PP O
determiners NNS B-NP B-DEF
, , O O
JJX NNP B-NP B-TERM
for IN B-PP O
adjectives NNS B-NP B-DEF
, , O O
J NNP B-NP O
JR NNP I-NP B-TERM
for IN B-PP O
comparative JJ B-NP B-DEF
adjectives NNS I-NP I-DEF
, , O O
JJS NNP O B-TERM
for IN B-PP O
superlative JJ O B-DEF
adjectives NNS O I-DEF
, , O O
NNX NNP O B-TERM
for IN B-PP O
singular JJ O B-DEF
or CC O I-DEF
mass NN O I-DEF
nouns NNS O I-DEF
, , O O
NNS NNP O B-TERM
for IN B-PP O
plural JJ O B-DEF
nouns NNS O I-DEF
, , O O
NNPX NNP O B-TERM
for IN B-PP O
singular JJ O B-DEF
proper NN O I-DEF
nouns NNS O I-DEF
, , O O
NNPS NNP O B-TERM
for IN B-PP O
plural JJ O B-DEF
proper NN O I-DEF
nouns NNS O I-DEF
, , O O
IN NNP O B-TERM
for IN O O
prepositions NNS O B-DEF
. . O O

Only RB B-NP O
26 CD I-NP O
OCR-ed JJ I-NP O
`` `` I-NP O
words NNS I-NP O
`` `` O O
are VBP B-VP O
found VBN I-VP O
in IN B-PP O
the DT B-NP O
NIT NN I-NP O
lexicon NN I-NP O
, , O O
i.e. NNP B-NP O
, , O O
recognized VBD B-VP O
as IN B-PP O
valid JJ B-NP O
Spanish NNP I-NP O
words NNS I-NP O
. . O O

In IN B-PP O
this DT B-NP O
matrix NN I-NP O
: : O O
the DT B-NP O
rows NNS I-NP O
and CC I-NP O
colunms NNS I-NP O
correspond VBP I-NP O
to TO B-PP O
words NNS B-NP O
and CC O O
the DT B-NP O
ith NN I-NP O
diagonal JJ I-NP B-TERM
element NN I-NP I-TERM
denotes NNS B-VP O
the DT B-NP B-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
documents NNS B-NP I-DEF
in IN B-PP I-DEF
which WDT B-NP I-DEF
the DT I-NP I-DEF
word NN I-NP I-DEF
wl NN I-NP I-DEF
appears VBZ B-VP I-DEF
, , O I-DEF
F NNP B-NP I-DEF
( NNP I-NP I-DEF
wi NN I-NP I-DEF
) : I-NP I-DEF
. . O O

Section NN B-NP O
3 CD I-NP O
reports NNS B-VP O
the DT B-NP O
experimental JJ I-NP O
setting NN I-NP O
for IN B-PP O
the DT B-NP O
comparative JJ I-NP O
evaluation NN I-NP O
of IN B-PP O
the DT B-NP O
three CD I-NP O
search NN I-NP O
modalities NNS I-NP O
. . O O

FALCon NNP B-NP O
, , O O
our PRP$ B-NP O
embedded VBN I-NP O
MT NNP I-NP O
system NN I-NP O
, , O O
has VBZ B-VP O
been VBN I-VP O
designed VBN I-VP O
to TO I-VP O
assist VB I-VP O
an DT B-NP O
English-speaking JJ I-NP O
person NN I-NP O
in IN B-PP O
filtering NN B-NP O
, , O O
i PRP B-PP O
.e VBP B-NP O
. . O O
, , O O
deciding VBG B-PP O
which WDT B-NP O
foreign JJ I-NP O
language NN I-NP O
documents NNS I-NP O
are VBP B-VP O
worth IN O O
having VBG B-VP O
an DT B-NP O
expert NN I-NP O
translator NN I-NP O
process NN I-NP O
further RB O O
. . O O

The DT B-NP O
first JJ I-NP O
is VBZ B-VP O
the DT B-NP O
database NN I-NP O
of IN B-PP O
dependency NN B-NP O
microcontexts NNS I-NP O
extracted VBD B-VP O
from IN B-PP O
a DT B-NP O
large JJ I-NP O
text NN I-NP O
corpus NN I-NP O
. . O O

The DT B-NP O
DS NNP I-NP B-TERM
tag NN I-NP I-TERM
consists VBZ B-VP B-DEF
of IN B-PP I-DEF
a DT B-NP I-DEF
topic JJ I-NP I-DEF
break NN I-NP I-DEF
index NN I-NP I-DEF
( : B-VP I-DEF
TBI NNP B-NP I-DEF
) : I-NP I-DEF
, , O I-DEF
a DT B-NP I-DEF
topic JJ I-NP I-DEF
name NN I-NP I-DEF
and CC O I-DEF
a DT B-NP I-DEF
segment NN I-NP I-DEF
relation NN I-NP I-DEF
. . O O

® NN B-NP O
Fact NN I-NP O
: : O O
each DT B-NP O
entry NN I-NP O
in IN B-PP O
a DT B-NP O
record NN I-NP O
defines VBZ B-VP O
what WP B-NP O
we PRP I-NP O
call VBP B-VP O
a DT B-NP O
fact NN I-NP O
about IN B-PP O
that DT B-NP O
entity NN I-NP O
, , O O
a DT B-NP O
A DT I-NP B-TERM
fact NN I-NP I-TERM
consists VBZ B-VP B-DEF
of IN B-PP I-DEF
three CD B-NP I-DEF
parts NNS I-NP I-DEF
: : O I-DEF
its PRP$ O I-DEF
predicate NN O I-DEF
name NN O I-DEF
, , O I-DEF
and CC O I-DEF
two CD O I-DEF
arguments NNS O I-DEF
, , O I-DEF
being VBG B-VP I-DEF
the DT O I-DEF
entity NN O I-DEF
of IN B-PP I-DEF
the DT O I-DEF
record NN O I-DEF
, , O I-DEF
and CC O I-DEF
the DT O I-DEF
filler NN O I-DEF
of IN B-PP I-DEF
the DT O I-DEF
slot NN O I-DEF
. . O O

FG NNP B-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
French JJ I-NP I-DEF
translation NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
Brown NNP I-NP I-DEF
corpus VBZ I-NP I-DEF
rendered VBN B-VP I-DEF
by IN B-PP I-DEF
the DT B-NP I-DEF
MT NNP I-NP I-DEF
system NN I-NP I-DEF
GL NNP I-NP I-DEF
; : O O
GG NNP B-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
German JJ I-NP I-DEF
translation NN I-NP I-DEF
by IN B-PP I-DEF
GL NNP B-NP I-DEF
; : O O
SG NNP B-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
Spanish NNP I-NP I-DEF
translation NN I-NP I-DEF
by IN B-PP I-DEF
GL NNP O I-DEF
; : O O
SS NNP O B-TERM
is VBZ B-VP O
the DT O B-DEF
Spanish NNP O I-DEF
translation NN O I-DEF
by IN B-PP I-DEF
the DT O I-DEF
MT NNP O I-DEF
system NN O I-DEF
SYS NNP O I-DEF
; : O O
and CC O O
MSp NNP O B-TERM
is VBZ B-VP O
the DT O B-DEF
merged JJ O I-DEF
Spanish NNP O I-DEF
translations NNS O I-DEF
from IN B-PP I-DEF
both DT O I-DEF
NIT NN O I-DEF
systems NNS O I-DEF
. . O O

We PRP B-NP O
then RB O O
ask VBP B-VP O
two CD B-NP O
questions NNS I-NP O
: : O O
Do NNP B-VP O
these DT B-NP O
verbs NNS I-NP O
have VBP B-VP O
the DT B-NP O
same JJ I-NP O
subcategorizafion NN I-NP O
probabilities NNS I-NP O
across IN B-PP O
corpora NN B-NP O
, , O O
and CC O O
, , O O
when WRB O O
there EX B-NP O
are VBP B-VP O
differences NNS B-NP O
, , O O
what WP B-NP O
is VBZ B-VP O
the DT B-NP O
cause NN I-NP O
. . O O

Also RB O O
, , O O
the DT B-NP O
skip NN I-NP O
ratio NN I-NP O
is VBZ B-VP O
65 CD B-NP O
% NN I-NP O
, , O O
which WDT B-NP O
is VBZ B-VP O
much RB O O
higher JJR O O
than IN B-PP O
the DT B-NP O
skip NN I-NP O
ratio NN I-NP O
of IN B-PP O
0 -NONE- B-NP O
. . O O
1 CD B-NP O
% NN I-NP O
if IN O O
we PRP B-NP O
did VBD B-VP O
not RB I-VP O
use VB I-VP O
the DT B-NP O
classifier NN I-NP O
. . O O

If IN O O
a DT B-NP O
character NN I-NP O
string VBG I-NP O
reaches NNS B-VP O
the DT B-NP O
threshold NN I-NP O
of IN B-PP O
more JJR B-NP O
than IN I-NP O
one CD I-NP O
P NNP I-NP O
( NNP I-NP O
Cat NNP I-NP O
) NNP I-NP O
, , O O
it PRP B-NP O
will MD B-VP O
be VB I-VP O
assigned VBN I-VP O
more RBR B-NP O
than IN I-NP O
one CD I-NP O
syntactic JJ I-NP O
category NN I-NP O
. . O O

This DT B-NP O
contains VBZ B-VP O
a DT B-NP O
set NN I-NP O
of IN B-PP O
all DT B-NP O
the DT I-NP O
sorts NNS I-NP O
and CC I-NP O
words NNS I-NP O
found VBD B-VP O
in IN B-PP O
the DT B-NP O
file NN I-NP O
. . O O

`` `` O O
, , O O
in IN B-PP O
favor NN B-NP O
of IN B-PP O
`` `` O O
his PRP$ B-NP O
sister NN I-NP O
' '' I-NP O
s NNS I-NP O
dog VBP I-NP O
`` `` O O
, , O O
without IN B-PP O
the DT B-NP O
application NN I-NP O
having VBG B-VP O
to TO I-VP O
request NN I-VP O
a DT B-NP O
pronoun NN I-NP O
explicitly RB O O
, , O O
as IN B-PP O
in IN I-PP O
the DT B-NP O
example NN I-NP O
shown NN B-VP O
above IN O O
, , O O
we PRP B-NP O
could MD B-VP O
add VB I-VP O
a DT B-NP O
rule NN I-NP O
to TO B-VP O
force VB I-VP O
the DT B-NP O
pronominal JJ I-NP O
feature NN I-NP O
of IN B-PP O
the DT O O
inner NN O O
most JJS O O
possessor NN O O
to TO B-VP O
be VB I-VP O
YES NNP O O
, , O O
whenever RB O O
a DT O O
( NN O O
repeated VBN O O
) -NONE- O O
noun VBN O O
phrase NN O O
is VBZ B-VP O
a DT O O
possessor NN O O
of IN B-PP O
a DT O O
possessor NN O O
of IN B-PP O
the DT O O
primary JJ O O
noun NN O O
. . O O

We PRP B-NP O
used VBD B-VP O
the DT B-NP O
`` `` I-NP O
short JJ I-NP O
query NN I-NP O
' '' I-NP O
' '' I-NP O
condition NN I-NP O
of IN B-PP O
the DT B-NP O
NACSIS NNP I-NP B-TERM
NTCIR-1 -NONE- I-NP I-TERM
Test NNP I-NP I-TERM
Collection NNP I-NP I-TERM
( NNP I-NP O
Kando NNP I-NP O
et NN I-NP O
al NN I-NP O
. . O O
, , O O
1999 CD B-NP O
) : O O
which WDT B-NP O
consists NNS B-VP B-DEF
of IN B-PP I-DEF
about RB B-NP I-DEF
300,000 CD I-NP I-DEF
documents NNS I-NP I-DEF
in IN B-PP I-DEF
Japanese JJ B-NP I-DEF
, , O I-DEF
plus CC O I-DEF
about IN B-NP I-DEF
30 CD I-NP I-DEF
queries NNS I-NP I-DEF
with IN B-PP I-DEF
labeled JJ O I-DEF
relevance NN O I-DEF
judgement NN O I-DEF
for IN B-PP I-DEF
training NN O I-DEF
and CC O I-DEF
53 CD O I-DEF
queries NNS O I-DEF
with IN B-PP I-DEF
relevance NN O I-DEF
judgements NNS O I-DEF
for IN B-PP I-DEF
testing NN O I-DEF
. . O O

Document NNP B-NP O
Authoring NNP I-NP O
Our NNP I-NP O
Multilingual NNP I-NP O
Document NNP I-NP O
Authoring NNP I-NP O
system NN I-NP O
has VBZ B-VP O
the DT B-NP O
following VBG I-NP O
main NN I-NP O
features NNS I-NP O
: : O O
First NNP B-NP O
, , O O
the DT B-NP O
authoring NN I-NP O
process NN I-NP O
is VBZ B-VP O
monolingual JJ O O
, , O O
but CC O O
the DT B-NP O
results NNS I-NP O
are VBP B-VP O
multilingual JJ O O
. . O O

requestValue NNP B-NP O
( : I-NP O
p NN I-NP O
) : I-NP O
: : O O
system NN B-NP O
requests NNS I-NP O
a DT I-NP O
value NN I-NP O
for IN B-PP O
the DT B-NP O
paramter NN I-NP O
p. NNP I-NP O
p NN I-NP O
E NNP I-NP O
params NNS I-NP O
( : I-NP O
AD NNP I-NP O
) : B-VP O
U NNP B-NP O
{ : I-NP O
aTask NNP I-NP O
} : I-NP O
. . O O

To TO B-VP O
test NN I-VP O
the DT B-NP O
conjecture NN I-NP O
, , O O
for IN B-PP O
each DT B-NP O
English NNP I-NP O
query NN I-NP O
term NN I-NP O
, , O O
a DT B-NP O
native JJ I-NP O
speaker NN I-NP O
in IN B-PP O
Chinese NNP B-NP O
or CC I-NP O
Spanish NNP I-NP O
manually RB B-VP O
checked VBD I-VP O
whether IN B-PP O
the DT B-NP O
bilingual JJ I-NP O
lexicon NN I-NP O
contains VBZ B-VP O
a DT B-NP O
correct NN I-NP O
translation NN I-NP O
for IN B-PP O
the DT B-NP O
term NN I-NP O
in IN B-PP O
the DT B-NP O
context NN I-NP O
of IN B-PP O
the DT B-NP O
query NN I-NP O
. . O O

If IN O O
there EX B-NP O
is VBZ B-VP O
a DT B-NP O
match NN I-NP O
, , O O
assume NN B-VP O
the DT B-NP O
current JJ I-NP O
PN NNP I-NP O
is VBZ B-VP O
being VBG I-VP O
used VBN I-VP O
to TO I-VP O
corefer VB I-VP O
to TO B-PP O
the DT B-NP O
referent NN I-NP O
of IN B-PP O
the DT B-NP O
matching NN I-NP O
PN NNP I-NP O
. . O O

Definition NN B-NP O
An DT I-NP O
extractive JJ I-NP B-TERM
summary NN I-NP I-TERM
S NNP I-NP I-TERM
of IN B-PP O
a DT B-NP O
cube NN I-NP O
C NNP I-NP O
is VBZ B-VP O
