-DOCSTART- -X- -X- O
example NN I-NP O
: : O O
After IN O O
dictionary JJ B-NP O
look NN I-NP O
up IN O O
, , O O
we PRP B-NP O
get VBP B-VP O
which WDT B-NP O
is VBZ B-VP O
a DT B-NP O
sequence NN I-NP O
of IN B-PP O
10 CD B-NP O
single JJ I-NP O
characters NNS I-NP O
. . O O

This DT B-NP O
could MD B-VP O
be VB I-VP O
done VBN I-VP O
by IN B-PP O
a DT B-NP O
proposition NN I-NP O
like IN B-PP O
turn NN B-NP O
( : I-NP O
ok314 NNP I-NP O
, , I-NP O
goal NN I-NP O
( : I-NP O
tw-echo JJ I-NP O
) NN I-NP O
) : I-NP O
, , O O
which WDT B-NP O
is VBZ B-VP O
a DT B-NP O
potential JJ I-NP O
increment NN I-NP O
for IN B-PP O
a DT B-NP O
preverbal JJ I-NP O
message NN I-NP O
. . O O

The DT B-NP O
data NNS I-NP B-TERM
consists VBZ B-VP B-DEF
of IN B-PP I-DEF
fourtuples NNS B-NP I-DEF
of IN B-PP I-DEF
words NNS B-NP I-DEF
, , O I-DEF
extracted VBD B-VP I-DEF
from IN B-PP I-DEF
the DT B-NP I-DEF
Wall NNP I-NP I-DEF
Street NNP I-NP I-DEF
Journal NNP I-NP I-DEF
Treebank NNP I-NP I-DEF
. . O O

The DT B-NP O
core NN I-NP B-TERM
of IN B-PP I-TERM
TRANSTYPE NNP B-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
completion NN I-NP I-DEF
engine NN I-NP I-DEF
which WDT I-NP I-DEF
comprises NNS B-VP I-DEF
two CD B-NP I-DEF
main JJ I-NP I-DEF
parts NNS I-NP I-DEF
: : O I-DEF
an DT B-NP I-DEF
evaluator NN I-NP I-DEF
which WDT I-NP I-DEF
assigns NNS B-VP I-DEF
probabilistic VBP B-NP I-DEF
scores NNS I-NP I-DEF
to TO B-PP I-DEF
completion NN B-NP I-DEF
. . O O

Our PRP$ B-NP O
method NN I-NP O
uses NNS B-VP O
a DT B-NP O
modification NN I-NP O
of IN B-PP O
a DT B-NP O
tree NN I-NP O
generalization NN I-NP O
technique NN I-NP O
used VBD B-VP O
in IN B-PP O
( CD B-NP O
Li NNP I-NP O
and CC I-NP O
Abe NNP I-NP O
, , O O
1998 CD B-NP O
) : I-NP O
, , O O
and CC O O
generates VBZ B-VP O
a DT B-NP O
tree-cut JJ I-NP O
, , O O
which WDT B-NP O
is VBZ B-VP O
a DT B-NP O
list NN I-NP O
of IN B-PP O
clusters NNS B-NP O
that WDT B-PP O
partition NN O O
a DT O O
tree NN O O
. . O O

This DT B-NP O
study NN I-NP O
is VBZ B-VP O
another DT B-NP O
application NN I-NP O
that IN I-NP O
demonstrates NNS B-VP O
the DT B-NP O
usability NN I-NP O
of IN B-PP O
the DT B-NP O
WWW NNP I-NP O
as IN B-PP O
a DT B-NP O
resource NN I-NP O
for IN B-PP O
NLP NNP B-NP O
( : I-NP O
see VB B-VP O
, , O O
for IN B-PP O
instance NN B-NP O
, , O O
( : B-NP O
Grefenstette NNP I-NP O
, , O O
1999 CD O O
) : O O
for IN B-PP O
an DT O O
application NN O O
of IN B-PP O
using VBG B-VP O
WWW NNP O O
frequencies NNS O O
in IN B-PP O
selecting VBG O O
translations NNS O O
) : B-VP O
. . O O

Each DT B-NP O
story NN I-NP O
has VBZ B-VP O
an DT B-NP O
average JJ I-NP O
of IN B-PP O
20 CD B-NP O
sentences NNS I-NP O
, , O O
and CC O O
the DT B-NP O
question NN I-NP B-TERM
answering VBG I-NP I-TERM
task NN I-NP I-TERM
as IN O O
formulated VBN B-VP O
for IN B-PP O
a DT B-NP O
computer NN I-NP O
program NN I-NP O
is VBZ B-VP O
to TO I-VP B-DEF
select VB I-VP I-DEF
a DT B-NP I-DEF
sentence NN I-NP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
story NN I-NP I-DEF
that IN B-PP I-DEF
answers NNS B-NP I-DEF
to TO B-PP I-DEF
a DT B-NP I-DEF
question NN I-NP I-DEF
. . O O

Adaptive JJ B-NP B-TERM
Resonance NN I-NP I-TERM
Associative NNP I-NP I-TERM
Map NNP I-NP I-TERM
( NNP I-NP O
ARAM NNP I-NP B-TERM
) NNP I-NP O
is VBZ B-VP O
a DT B-NP B-DEF
class NN I-NP I-DEF
of IN B-PP I-DEF
predictive JJ B-NP I-DEF
serforganizing NN I-NP I-DEF
neural JJ I-NP I-DEF
networks NNS I-NP I-DEF
that WDT I-NP I-DEF
performs VBZ B-VP I-DEF
incremental JJ B-NP I-DEF
supervised VBN I-NP I-DEF
learning NN I-NP I-DEF
of IN B-PP I-DEF
recognition NN B-NP I-DEF
categories NNS I-NP I-DEF
( : O I-DEF
pattern NN B-NP I-DEF
classes NNS I-NP I-DEF
) : O I-DEF
and CC O I-DEF
multidimensional JJ B-NP I-DEF
maps NNS I-NP I-DEF
of IN B-PP I-DEF
patterns NNS B-NP I-DEF
. . O O

We PRP B-NP O
present VBD I-NP O
discourse NN I-NP O
annotation NN I-NP O
work NN I-NP O
aimed VBN B-VP O
at IN B-PP O
constructing NN B-VP O
a DT B-NP O
parallel NN I-NP O
corpus NN I-NP O
of IN B-PP O
Rhetorical NNP B-NP O
Structure NNP I-NP O
trees VBZ I-NP O
for IN B-PP O
a DT B-NP O
collection NN I-NP O
of IN B-PP O
Japanese JJ B-NP O
texts NNS I-NP O
and CC O O
their PRP$ B-NP O
corresponding NN I-NP O
English NNP I-NP O
translations NNS I-NP O
. . O O

We PRP B-NP O
have VBP B-VP O
tested VBN I-VP O
Quarc NNP B-NP O
on IN B-PP O
reading NN B-VP O
comprehension NN B-NP O
tests NNS I-NP O
typically RB B-VP O
given VBN I-VP O
to TO B-PP O
children NNS B-NP O
in IN B-PP O
grades NNS B-NP O
3-6 CD I-NP O
. . O O

Here RB O O
is VBZ B-VP O
the DT B-NP O
latest JJS I-NP O
document NN I-NP O
summary NN I-NP O
. . O O

Base-NP JJ B-NP B-TERM
chunking NN I-NP I-TERM
( : I-NP O
NPSM NNP I-NP B-TERM
) : I-NP O
: : O O
the DT B-NP B-DEF
segmentation NN I-NP I-DEF
of IN B-PP I-DEF
sentences NNS B-NP I-DEF
into IN B-PP I-DEF
non-recursive JJ B-NP I-DEF
NPs NNS I-NP I-DEF
. . O O

with IN B-PP O
safe JJ B-NP O
segmentation NN I-NP O
accuracy NN I-NP O
= : O O
~ : B-NP O
of IN B-PP O
actually RB B-NP O
segmented VBN I-NP O
Sent NNP I-NP O
. . O O

The DT B-NP O
language NN I-NP B-TERM
model NN I-NP I-TERM
for IN B-PP I-TERM
speech NN B-NP I-TERM
recognition NN I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
network NN I-NP I-DEF
( : B-PP I-DEF
regular JJ B-NP I-DEF
) NN I-NP I-DEF
grammar NN I-NP I-DEF
, , O I-DEF
and CC O I-DEF
it PRP B-NP I-DEF
allows VBZ B-VP I-DEF
each DT B-NP I-DEF
speech NN I-NP I-DEF
interval NN I-NP I-DEF
to TO B-VP I-DEF
be VB I-VP I-DEF
an DT B-NP I-DEF
arbitrary JJ I-NP I-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
phrases NNS B-NP I-DEF
. . O O

Assuming VBG B-VP O
a DT B-NP O
normal JJ I-NP O
distribution NN I-NP O
of IN B-PP O
errors NNS B-NP O
and CC I-NP O
bit NN I-NP O
values NNS I-NP O
in IN B-PP O
every DT B-NP O
2 CD I-NP O
bits-block NN I-NP O
, , O O
there EX B-NP O
is VBZ B-VP O
a DT B-NP O
25 CD I-NP O
% NN I-NP O
chance NN I-NP O
that IN B-PP O
both DT B-NP O
bits NNS I-NP O
in IN B-PP O
a DT B-NP O
2-bit JJ I-NP O
block NN I-NP O
are VBP B-VP O
wrong JJ O O
. . O O

• NN B-NP O
Time NNP I-NP O
in IN B-PP O
the DT B-NP O
911 CD I-NP O
domain NN I-NP O
there RB O O
are VBP B-VP O
at IN B-NP O
least JJS I-NP O
two CD I-NP O
temporal JJ I-NP O
contexts NNS I-NP O
that WDT I-NP O
can MD B-VP O
be VB I-VP O
`` `` O O
used VBN O O
'' '' O O
by IN B-PP O
the DT B-NP O
conversants NNS I-NP O
: : O O
there EX B-NP O
is VBZ B-VP O
the DT B-NP O
actual JJ I-NP O
time NN I-NP O
( : I-NP O
i.e. NNP I-NP O
, , O O
when WRB O O
they PRP B-NP O
are VBP B-VP O
talking VBG I-VP O
) : O O
, , O O
but CC O O
there EX O O
also RB O O
is VBZ B-VP O
the DT O O
time NN O O
relative JJ O O
to TO B-PP O
a DT O O
point NN O O
of IN B-PP O
focus NN O O
in IN B-PP O
a DT O O
plan NN O O
, , O O
or CC O O
even RB B-VP O
simply RB I-VP O
talking VBG I-VP O
about IN B-PP O
the DT O O
past JJ O O
or CC O O
the DT O O
future NN O O
. . O O

Also RB O O
, , O O
the DT B-NP O
sequence NN I-NP O
of IN B-PP O
adjectives NNS B-NP O
is VBZ B-VP O
saved VBN I-VP O
as RB B-PP O
the DT B-NP O
0th CD I-NP O
bound NN I-NP O
variable JJ I-NP O
, , O O
and CC O O
the DT B-NP O
sequence NN I-NP O
of IN B-PP O
nouns NNS B-NP O
is VBZ B-VP O
saved VBN I-VP O
as RB B-PP O
the DT B-NP O
1st CD I-NP O
bound NN I-NP O
variable JJ I-NP O
. . O O

This DT B-NP O
paper NN I-NP O
realizes VBZ B-VP O
a DT B-NP O
practical JJ I-NP O
system NN I-NP O
for IN B-PP O
Chinese JJ B-NP O
parsing NN I-NP O
by IN B-PP O
using VBG B-VP O
a DT B-NP O
hybrid NN I-NP O
model NN I-NP O
of IN B-PP O
phrase NN B-NP O
structure NN I-NP O
partial NN I-NP O
parsing VBG I-NP O
and CC I-NP O
dependency NN I-NP O
parsing VBG I-NP O
. . O O

We PRP B-NP O
believe VBP B-VP O
that IN O O
this DT B-NP O
approach NN I-NP O
represents VBZ B-VP O
a DT B-NP O
further JJ I-NP O
value NN I-NP O
of IN B-PP O
the DT B-NP O
ADAM NNP I-NP O
Corpus NNP I-NP O
. . O O

Intuitively RB O O
, , O O
it PRP B-NP O
appears VBZ B-VP O
that IN O O
there EX B-NP O
is VBZ B-VP O
a DT B-NP O
strong JJ I-NP O
link NN I-NP O
between IN B-PP O
the DT B-NP O
pharmaceutical JJ I-NP O
form NN I-NP O
of IN B-PP O
a DT B-NP O
given VBN I-NP O
drug NN I-NP O
and CC O O
the DT B-NP O
way NN I-NP O
it PRP I-NP O
should MD B-VP O
be VB I-VP O
administered VBN I-VP O
: : O O
tablets NNS B-NP O
are VBP B-VP O
swallowed VBN I-VP O
, , O O
eye NN B-NP O
drops NNS I-NP O
are VBP B-VP O
put VBN I-VP O
in IN B-PP O
the DT O O
eyes NNS O O
, , O O
powder NN O O
is VBZ B-VP O
diluted VBN I-VP O
in IN B-PP O
water NN O O
etc NN O O
. . O O

The DT B-NP O
abstracts NNS I-NP O
are VBP B-VP O
generated VBN I-VP O
by IN B-PP O
a DT B-NP O
process NN I-NP O
of IN B-PP O
conceptual JJ B-NP O
identification NN I-NP O
, , O O
topic JJ B-NP O
extraction NN I-NP O
and CC I-NP O
re-generation NN I-NP O
. . O O

Morphology NNP B-NP B-TERM
induction NN I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
subproblem NN I-NP I-DEF
of IN B-PP I-DEF
important JJ B-NP I-DEF
tasks NNS I-NP I-DEF
like IN B-PP I-DEF
automatic JJ B-NP I-DEF
learning NN I-NP I-DEF
of IN B-PP I-DEF
machine-readable JJ B-NP I-DEF
dictionaries NNS I-NP I-DEF
and CC O I-DEF
grammar NN B-NP I-DEF
induction NN I-NP I-DEF
. . O O

2 LS B-NP O
For IN B-PP O
a DT B-NP O
fixed VBN I-NP O
seed NN I-NP O
word NN I-NP O
s NNS B-VP O
, , O O
we PRP B-NP O
take VBP B-VP O
a DT B-NP O
word NN I-NP O
w NN I-NP O
as IN B-PP O
a DT B-NP O
frequently RB I-NP O
co-occurring JJ I-NP B-TERM
word NN I-NP I-TERM
if IN B-PP B-DEF
the DT B-NP I-DEF
presence NN I-NP I-DEF
of IN O I-DEF
s NNS B-NP I-DEF
is VBZ B-VP I-DEF
a DT B-NP I-DEF
statistically RB I-NP I-DEF
significant JJ I-NP I-DEF
indicator NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
presence NN I-NP I-DEF
of IN B-PP I-DEF
w NN O I-DEF
. . O O
Let NNP B-VP O
a DT O O
data NN O O
sequence NN O O
: : O O
( : O O
sl NN O O
, , O O
wl NN O O
) : O O
, , O O
( : O O
s2 NNP O O
, , O O
w2 NNP O O
) NNP O O
, , O O
. . O O
. . O O
, , O O
( : O O
Sin NNP O O
, , O O
Win NNP O O
) NNP B-VP O
be VB I-VP O
given VBN I-VP O
where WRB O O
( : O O
si NN O O
, , O O
wi NN O O
) : O O
denotes NNS B-VP O
the DT O O
state NN O O
of IN B-PP O
co-occurrence NN O O
of IN B-PP O
words NNS O O
s NNS O O
and CC O O
w VB B-VP O
in IN B-PP O
the DT O O
i-th JJ O O
text NN O O
in IN B-PP O
the DT O O
corpus NN O O
data NNS O O
. . O O

Chomsky NNP B-NP O
( : O O
1981 CD O O
) CD B-NP O
( CD I-NP O
and CC O O
elsewhere RB B-NP O
) : I-NP O
has VBZ B-VP O
proposed VBN I-VP O
that IN B-PP O
all DT B-NP B-DEF
natural JJ I-NP I-DEF
languages NNS I-NP I-DEF
share NN B-VP I-DEF
the DT B-NP I-DEF
same JJ I-NP I-DEF
innate NN I-NP I-DEF
universal NN I-NP I-DEF
principles NNS I-NP I-DEF
( : O O
Universal NNP B-NP B-TERM
Grammar NNP I-NP I-TERM
-UG NNP I-NP I-TERM
) NNP I-NP O
and CC O O
differ VBP B-VP O
only RB O O
with IN B-PP O
respect NN B-NP O
to TO B-PP O
the DT B-NP O
settings NNS I-NP O
of IN B-PP O
a DT B-NP O
finite JJ I-NP O
number NN I-NP O
of IN B-PP O
parameters NNS O O
. . O O

Although IN O O
the DT B-NP O
precision NN I-NP O
( : B-VP O
so RB O O
far RB O O
) : B-NP O
is VBZ B-VP O
not RB O O
high JJ O O
( NN O O
60 CD B-NP O
% NN I-NP O
80 CD I-NP O
% NN I-NP O
) : I-NP O
, , O O
it PRP B-NP O
is VBZ B-VP O
not RB O O
the DT B-NP O
most RBS I-NP O
important JJ I-NP O
result NN I-NP O
because IN B-PP O
( NN B-NP O
1 CD I-NP O
) CD O O
this DT B-NP O
only JJ O O
represents NNS B-VP O
a DT B-NP O
minor NN I-NP O
waste NN I-NP O
of IN B-PP O
checking NN B-VP O
effort NN B-NP O
, , O O
compared VBN B-PP O
with IN I-PP O
scanning NN B-VP O
the DT O O
entire JJ O O
text NN O O
, , O O
and CC O O
( : O O
2 CD O O
) CD O O
the DT O O
identified JJ O O
errors NNS O O
will MD B-VP O
be VB I-VP O
checked VBN I-VP O
further JJ O O
or CC O O
corrected VBN B-VP O
either DT O O
manually RB O O
or CC O O
automatically RB O O
. . O O

He PRP B-NP O
also RB O O
builds VBZ B-VP O
a DT B-NP O
probabilistic JJ I-NP O
model NN I-NP O
which WDT I-NP O
indicates VBZ B-VP O
that IN B-PP O
the DT B-NP O
probability NN I-NP O
of IN B-PP O
two CD B-NP O
words NNS I-NP O
being VBG B-VP O
morphological JJ B-NP O
variants NNS I-NP O
is VBZ B-VP O
based VBN I-VP O
upon IN B-PP O
the DT B-NP O
probability NN I-NP O
of IN B-PP O
their PRP$ B-NP O
respective JJ I-NP O
changes NNS I-NP O
in IN B-PP O
orthography NN B-NP O
and CC I-NP O
morphosyntactics NNS I-NP O
. . O O

A DT B-NP O
textual JJ I-NP B-TERM
IR NNP I-NP I-TERM
system NN I-NP I-TERM
stores NNS I-NP B-DEF
a DT I-NP I-DEF
collection NN I-NP I-DEF
of IN B-PP I-DEF
documents NNS B-NP I-DEF
and CC O I-DEF
special JJ B-NP I-DEF
data NNS I-NP I-DEF
structures NNS I-NP I-DEF
for IN B-PP I-DEF
effective JJ B-NP I-DEF
searching NN I-NP I-DEF
. . O O

If IN O O
the DT B-NP O
name NN I-NP O
of IN B-PP O
the DT B-NP O
surgeon NN I-NP O
is VBZ B-VP O
not RB O O
available JJ O O
but CC O O
the DT B-NP O
identifiers NNS I-NP O
for IN B-PP O
the DT B-NP O
surgeon NN I-NP O
entities NNS I-NP O
across IN B-PP O
the DT B-NP O
propositions NNS I-NP O
are VBP B-VP O
the DT B-NP O
same JJ I-NP O
, , O O
the DT B-NP O
system NN I-NP O
will MD B-VP O
generate VB I-VP O
`` `` O O
The DT B-NP O
same JJ I-NP O
surgeon NN I-NP O
operated VBD B-VP O
on IN B-PP O
each DT B-NP O
patient NN I-NP O
. . O O

The DT B-NP O
most RBS I-NP O
that IN I-NP O
can MD B-VP O
be VB I-VP O
is VBZ I-VP O
the DT B-NP O
maximum NN I-NP O
object NN I-NP O
complexity NN I-NP O
in IN B-PP O
the DT B-NP O
class NN I-NP O
. . O O

The DT B-NP O
base-line JJ I-NP O
model NN I-NP O
is VBZ B-VP O
a DT B-NP O
trigram NN I-NP O
model NN I-NP O
( : I-NP O
Trigram NNP I-NP O
) : I-NP O
PS NNP I-NP O
algorithm NN I-NP O
and CC I-NP O
features NNS I-NP O
of IN B-PP O
n-grams NNS B-NP O
and CC O O
distance NN B-NP O
2 CD I-NP O
n-grams NNS I-NP O
. . O O

A DT B-NP O
set NN I-NP O
of IN B-PP O
domain NN B-NP O
knowledge NN I-NP O
consists NNS B-VP O
of IN B-PP O
56 CD B-NP O
rules NNS I-NP O
with IN B-PP O
about IN B-NP O
one CD I-NP O
to TO I-NP O
10 CD I-NP O
rules NNS I-NP O
for IN B-PP O
each DT B-NP O
category NN I-NP O
was VBD B-VP O
generated VBN I-VP O
. . O O

Since IN O O
referent NN B-NP O
S NNP I-NP O
was VBD B-VP O
identifiable JJ O O
by IN B-PP O
/i NNP B-NP O
definite IN I-NP O
description NN I-NP O
for IN B-PP O
the DT B-NP O
listener NN I-NP O
and CC O O
is VBZ B-VP O
the DT B-NP O
topic JJ I-NP O
, , O O
it PRP B-NP O
remains VBZ B-VP O
identifiable JJ O O
by IN B-PP O
definite JJ B-NP O
means NNS I-NP O
, , O O
resulting VBG B-VP O
in IN B-PP O
a DT B-NP O
definite JJ I-NP O
NP NNP I-NP O
. . O O

In IN B-PP O
what WP B-NP O
follows VBZ B-VP O
we PRP B-NP O
describe VBP B-VP O
and CC O O
exemplify NN B-VP O
a DT B-NP O
dialogue NN I-NP O
system NN I-NP O
with IN B-PP O
separate JJ B-NP O
modules NNS I-NP O
for IN B-PP O
dialogue NN B-NP O
management NN I-NP O
and CC I-NP O
domain VB I-NP O
knowledge NN I-NP O
management NN I-NP O
. . O O

In IN B-PP O
the DT B-NP O
Wall NNP I-NP O
Street NNP I-NP O
Journal NNP I-NP O
texts NNS I-NP O
, , O O
for IN B-PP O
example NN B-NP O
, , O O
the DT B-NP O
top JJ I-NP O
two CD I-NP O
grammatical JJ I-NP O
relations NNS I-NP O
are VBP I-NP O
Or CC O O
( : B-NP O
object JJ I-NP O
of IN B-PP O
transitive JJ B-NP O
verb NN I-NP O
) : I-NP O
and CC O O
PPN NNP B-NP O
( NNP I-NP O
prepositional JJ I-NP O
phrase NN I-NP O
complement NN I-NP O
of IN B-PP O
a DT B-NP O
NP NNP I-NP O
) NNP I-NP O
. . O O

The DT B-NP O
previous JJ I-NP O
mapping NN I-NP O
between IN B-PP O
the DT B-NP O
two CD I-NP O
structures NNS I-NP O
defines NNS B-VP O
a DT B-NP O
tree NN I-NP O
transformation NN I-NP O
. . O O

The DT B-NP O
ILEX NNP I-NP O
project NN I-NP O
was VBD B-VP O
supported VBN I-VP O
by IN B-PP O
EPSRC NNP B-NP O
grant NN I-NP O
GR/K53321 -NONE- I-NP O
. . O O

The DT B-NP O
implementation NN I-NP O
of IN B-PP O
Centering NNP B-NP B-TERM
reported VBD B-VP O
here RB O O
is VBZ B-VP O
a DT B-NP B-DEF
special JJ I-NP I-DEF
case NN I-NP I-DEF
of IN B-PP I-DEF
text NN B-NP I-DEF
planning VBG I-NP I-DEF
by IN B-PP I-DEF
constraint NN B-NP I-DEF
satisfaction NN I-NP I-DEF
, , O I-DEF
where WRB O I-DEF
the DT B-NP I-DEF
user NN I-NP I-DEF
has VBZ B-VP I-DEF
control NN B-NP I-DEF
over IN B-PP I-DEF
the DT B-NP I-DEF
different JJ I-NP I-DEF
constraints NNS I-NP I-DEF
, , O O
and CC O O
this DT B-NP O
approach NN I-NP O
means VBZ B-VP O
that DT O O
different JJ O O
strategies NNS O O
for IN B-PP O
e NN O O
. . O O
g NN O O
. . O O

For IN B-PP O
example NN B-NP O
, , O O
in IN B-PP O
the DT B-NP O
sentence NN I-NP O
in IN B-PP O
Figure NNP B-NP O
2 CD I-NP O
, , O O
the DT B-NP O
subject NN I-NP O
Jane NNP I-NP O
is VBZ B-VP O
predicted VBN I-VP O
conditioning VBG B-NP O
on IN B-PP O
the DT B-NP O
head NN I-NP O
of IN B-PP O
the DT B-NP O
VP NNP I-NP O
, , O O
which WDT B-NP O
is VBZ B-VP O
the DT B-NP O
modal JJ I-NP O
wdl NN I-NP O
, , O O
as IN O O
opposed VBN B-VP O
to TO B-PP O
the DT O O
more RBR O O
semanticallycontent-rich JJ O O
kill NN O O
. . O O

ALLiS NNP B-NP B-TERM
( : I-NP I-TERM
Architecture NNP I-NP I-TERM
for IN B-PP I-TERM
Learning NNP B-VP I-TERM
Linguistic NNP B-NP I-TERM
Structures NNP I-NP I-TERM
) NNP B-VP I-TERM
( NNP B-NP O
D~jean JJ I-NP O
, , O O
2000a CD B-NP O
) : I-NP O
is VBZ B-VP O
a DT B-NP B-DEF
symbolic JJ I-NP I-DEF
machine NN I-NP I-DEF
learning NN I-NP I-DEF
system NN I-NP I-DEF
which WDT I-NP I-DEF
generates VBZ B-VP I-DEF
categorisation NN B-NP I-DEF
rules NNS I-NP I-DEF
from IN B-PP I-DEF
a DT B-NP I-DEF
tagged JJ I-NP I-DEF
and CC I-NP I-DEF
bracketed VBD B-VP I-DEF
corpus NN O I-DEF
. . O O

Most JJS O O
recently RB O O
, , O O
in IN B-PP O
( NNP B-NP O
Stetina NNP I-NP O
et NN I-NP O
al NN I-NP O
. . O O
, , O O
1998 CD B-NP O
) : I-NP O
, , O O
the DT B-NP O
authors NNS I-NP O
made VBN B-VP O
use NN B-NP O
of IN B-PP O
head-driven JJ B-NP O
bilexical JJ I-NP O
dependencies NNS I-NP O
with IN B-PP O
syntactic JJ B-NP O
relations NNS I-NP O
to TO B-VP O
attack VB I-VP O
the DT B-NP O
problem NN I-NP O
of IN B-PP O
generalized VBN B-NP O
word-sense JJ I-NP O
disambiguation NN I-NP O
, , O O
precisely RB O O
one CD B-NP O
of IN B-PP O
the DT O O
two CD O O
problems NNS O O
we PRP O O
are VBP B-VP O
dealing VBG I-VP O
with IN O O
here RB O O
. . O O

• NN B-PP O
The DT B-NP O
types NNS I-NP O
of IN B-PP O
NEs NNP B-NP O
collected VBD B-VP O
here RB O O
are VBP B-VP O
much RB O O
more RBR O O
accurate JJ O O
than IN B-PP O
the DT B-NP O
four CD I-NP O
basic JJ I-NP O
types NNS I-NP O
defined VBN B-VP O
in IN B-PP O
MUC NNP B-NP O
. . O O

inform NN B-VP B-TERM
( `` B-NP I-TERM
aTask=n JJ I-NP I-TERM
) NN I-NP I-TERM
: : O O
system NN B-NP B-DEF
presents NNS B-VP I-DEF
the DT B-NP I-DEF
n'th JJ I-NP I-DEF
answer NN I-NP I-DEF
to TO B-PP I-DEF
the DT B-NP I-DEF
query NN I-NP I-DEF
t NN I-NP I-DEF
. . O O

This DT B-NP O
is VBZ B-VP O
a DT B-NP O
subcorpus NN I-NP O
of IN B-PP O
circa NN B-NP B-TERM
4.5 CD I-NP I-TERM
million CD I-NP I-TERM
words NNS I-NP I-TERM
, , O O
in IN B-PP B-DEF
which WDT B-NP I-DEF
speakers NNS I-NP I-DEF
and CC I-NP I-DEF
respondents NNS I-NP I-DEF
are VBP B-VP I-DEF
identified VBN I-VP I-DEF
by IN B-PP I-DEF
such JJ B-NP I-DEF
factors NNS I-NP I-DEF
as IN B-PP I-DEF
gender NN B-NP I-DEF
, , O I-DEF
age NN B-NP I-DEF
, , O I-DEF
social JJ B-NP I-DEF
group NN I-NP I-DEF
and CC O I-DEF
geographical JJ O I-DEF
region NN O I-DEF
. . O O

What WP B-NP O
follows VBZ B-VP O
here RB O O
is VBZ B-VP O
a DT B-NP O
discussion NN I-NP O
of IN B-PP O
what WP B-NP O
is VBZ B-VP O
needed VBN I-VP O
to TO I-VP O
resolve VB I-VP O
the DT B-NP O
273 CD I-NP O
references NNS I-NP O
made VBN B-VP O
in IN B-PP O
the DT B-NP O
example NN I-NP O
Spanish NNP I-NP O
text NN I-NP O
. . O O

The DT B-NP O
first JJ I-NP O
system NN I-NP O
is VBZ B-VP O
specialised VBN I-VP O
for IN B-PP O
tagging NN B-VP O
medical JJ B-NP O
texts NNS I-NP O
( : I-NP O
Ruch JJ I-NP O
and CC I-NP O
al JJ I-NP O
. . O O
, , O O
2000 CD B-NP O
) : I-NP O
, , O O
while IN O O
the DT B-NP O
second JJ I-NP O
is VBZ B-VP O
a DT B-NP O
general JJ I-NP O
parser NN I-NP O
( : I-NP O
based VBN B-PP O
on IN I-PP O
FIPS NNP B-NP O
, , O O
cf NN B-NP O
. . O O

The DT B-NP O
contextual JJ I-NP B-TERM
representation NN I-NP I-TERM
of IN B-PP I-TERM
a DT B-NP I-TERM
word NN I-NP I-TERM
has VBZ B-VP O
been VBN I-VP O
defined VBN I-VP O
as IN B-PP O
a DT B-NP B-DEF
characterisation NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
linguistic JJ I-NP I-DEF
context NN I-NP I-DEF
in IN B-PP I-DEF
which WDT B-NP I-DEF
a DT I-NP I-DEF
word NN I-NP I-DEF
appears VBZ B-VP I-DEF
. . O O

The DT B-NP O
nodes NNS I-NP O
in IN B-PP O
the DT B-NP O
output NN I-NP O
vector NN I-NP O
represents VBZ B-VP O
different JJ B-NP O
syntactic JJ I-NP O
categories NNS I-NP O
, , O O
so RB O O
we PRP B-NP O
also RB O O
get VB B-VP O
a DT B-NP O
surface NN I-NP O
syntactic JJ I-NP O
structure NN I-NP O
directly RB B-VP O
output VBD I-VP O
from IN B-PP O
the DT B-NP O
net JJ I-NP O
, , O O
which WDT B-NP O
could MD B-VP O
be VB I-VP O
used VBN I-VP O
for IN B-PP O
stress NN B-NP O
information NN I-NP O
etc NN I-NP O
. . O O

As IN B-PP O
the DT B-NP O
first JJ I-NP O
baseline NN I-NP O
, , O O
we PRP B-NP O
use VBP B-VP O
a DT B-NP O
standard JJ I-NP O
text NN I-NP O
categorization NN I-NP O
method NN I-NP O
for IN B-PP O
classification NN B-NP O
( : I-NP O
where WRB O O
each DT B-NP O
sentence NN I-NP O
is VBZ B-VP O
considered VBN I-VP O
as RB B-PP O
a DT B-NP O
document* -NONE- I-NP O
) : I-NP O
Baseline NNP I-NP O
1 CD I-NP O
has VBZ B-VP O
an DT B-NP O
accuracy NN I-NP O
of IN B-PP O
69 CD B-NP O
% NN I-NP O
, , O O
which WDT B-NP O
is VBZ B-VP O
low JJ O O
considering NN O O
that WDT O O
the DT O O
most RBS O O
frequent JJ O O
category NN O O
( : O O
OWN NNP O O
) : O O
also RB O O
coyerrs VBZ B-VP O
69 CD O O
% NN O O
of IN B-PP O
all DT O O
sentences NNS O O
. . O O

Given RB B-VP O
a DT B-NP O
training NN I-NP O
sample NN I-NP O
of IN B-PP O
