-DOCSTART- -X- -X- O
and CC O O
1 CD O O
for IN O O
perfect NN O O
agreement NN O O
. . O O

which WDT B-NP O
makes VBZ B-VP O
the DT B-NP O
crucial JJ I-NP O
distinction NN I-NP O
between IN B-PP O
nucleus NN B-NP B-TERM
, , O O
which WDT B-NP O
is VBZ B-VP O
the DT B-NP B-DEF
most RBS I-NP I-DEF
important JJ I-NP I-DEF
part NN I-NP I-DEF
of IN B-PP I-DEF
a DT B-NP I-DEF
message NN I-NP I-DEF
, , O O
and CC O O
satellite VB B-NP B-TERM
, , O O
which WDT B-NP O
is VBZ B-VP O
the DT B-NP B-DEF
peripheral JJ I-NP I-DEF
part NN I-NP I-DEF
of IN B-PP I-DEF
the DT O I-DEF
message NN O I-DEF
. . O O

( NN B-NP O
7 CD I-NP O
) CD I-NP O
cEClass NNP I-NP B-TERM
H NNP I-NP I-TERM
( NNP I-NP I-TERM
C NNP I-NP O
[ NNP O O
F=v NNP B-NP O
] NNP O B-TERM
) NNP B-NP I-TERM
is VBZ B-VP O
the DT B-NP B-DEF
class NN I-NP I-DEF
entropy NN I-NP I-DEF
computed VBD B-VP I-DEF
over IN B-PP I-DEF
the DT B-NP I-DEF
subset NN I-NP I-DEF
of IN B-PP I-DEF
instances NNS B-NP I-DEF
that WDT I-NP I-DEF
have VBP B-VP I-DEF
v VBP O I-DEF
as IN B-PP I-DEF
value NN B-NP I-DEF
for IN B-PP I-DEF
Fi NNP B-NP I-DEF
. . O O

Our PRP$ B-NP O
device NN I-NP O
for IN B-PP O
this DT B-NP O
is VBZ B-VP O
a DT B-NP O
construction NN I-NP B-TERM
SYNC NNP B-PP I-TERM
which WDT B-NP O
pairs NNS I-NP B-DEF
a DT I-NP I-DEF
description NN I-NP I-DEF
of IN B-PP I-DEF
a DT B-NP I-DEF
gesture NN I-NP I-DEF
G NNP I-NP I-DEF
with IN B-PP I-DEF
the DT B-NP I-DEF
syntactic JJ I-NP I-DEF
structure NN I-NP I-DEF
of IN B-PP I-DEF
a DT O I-DEF
spoken NN O I-DEF
constituent NN O I-DEF
c NN O I-DEF
: : O O
SYNC NNP O O
( : O O
2 CD O O
) CD O O
G NNP O O
C NNP O O
The NNP O O
temporal JJ O O
interpretation NN O O
of IN B-PP O
( NNP O O
2 CD O O
) CD O O
mirrors NNS B-VP O
the DT O O
rules NNS O O
for IN B-PP O
surface NN O O
synchrony NN O O
between IN B-PP O
speech NN O O
and CC O O
gesture NN O O
presented VBD B-VP O
in IN B-PP O
( CD O O
Cassell NNP O O
et NN O O
al. NNP O O
, , O O
1994 CD O O
) : O O
. . O O

scription NN B-NP O
as IN B-PP O
a DT B-NP O
set NN I-NP O
of IN B-PP O
constraints NNS B-NP O
-each JJ I-NP O
constraint NN I-NP B-TERM
is VBZ B-VP O
an DT B-NP B-DEF
atomic JJ I-NP I-DEF
formula NN I-NP I-DEF
with IN B-PP I-DEF
free JJ B-NP I-DEF
variables NNS I-NP I-DEF
that WDT I-NP I-DEF
specifies NNS B-VP I-DEF
the DT B-NP I-DEF
requirement NN I-NP I-DEF
that IN B-PP I-DEF
some DT B-NP I-DEF
lexical JJ I-NP I-DEF
meaning NN I-NP I-DEF
contributes NNS B-VP I-DEF
to TO B-PP I-DEF
the DT O I-DEF
description NN O I-DEF
; : O O
the DT O O
variables NNS O B-TERM
are VBP B-VP O
placeholders NNS O B-DEF
for IN B-PP I-DEF
the DT O I-DEF
discourse NN O I-DEF
entities NNS O I-DEF
that WDT B-PP I-DEF
the DT O I-DEF
description NN O I-DEF
identifies NNS B-VP I-DEF
. . O O

A DT B-NP O
graph-based JJ I-NP B-TERM
operator NN I-NP I-TERM
defines NNS B-VP B-DEF
a DT B-NP I-DEF
transformation NN I-NP I-DEF
on IN B-PP I-DEF
a DT B-NP I-DEF
multi-document JJ I-NP I-DEF
graph NN I-NP I-DEF
( : I-NP I-DEF
MDG NNP I-NP I-DEF
) : I-NP I-DEF
G NNP I-NP I-DEF
which WDT I-NP I-DEF
preserves VBZ B-VP I-DEF
some DT B-NP I-DEF
of IN B-PP I-DEF
its PRP$ B-NP I-DEF
properties NNS I-NP I-DEF
while IN O I-DEF
reducing VBG B-VP I-DEF
the DT B-NP I-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
nodes NNS B-NP I-DEF
. . O O

ALLiS NNP B-NP B-TERM
( : I-NP I-TERM
Architecture NNP I-NP I-TERM
for IN B-PP I-TERM
Learning NNP B-VP I-TERM
Linguistic NNP B-NP I-TERM
Structure NNP I-NP I-TERM
) NNP I-NP I-TERM
( NNP I-NP O
D6jean NNP I-NP O
, , O O
2000a CD B-NP O
) : I-NP O
, , O O
( : B-NP O
D6jean NNP I-NP O
, , O O
2000b CD B-NP O
) : I-NP O
is VBZ B-VP O
a DT B-NP B-DEF
symbolic JJ I-NP I-DEF
machine NN I-NP I-DEF
learning NN I-NP I-DEF
system NN I-NP I-DEF
. . O O

e~ NN B-NP O
i PRP I-NP O
Aifi NNP I-NP O
( : I-NP O
h NN I-NP O
, , O O
w NN O O
) : B-NP O
P NNP I-NP O
( : I-NP O
wlh NN I-NP O
) : I-NP O
= : O O
Z NNP B-NP O
( : I-NP O
h NN I-NP O
) : O O
where WRB O O
fi NN B-NP B-TERM
( : I-NP I-TERM
h NN I-NP I-TERM
, , O I-TERM
w NN B-NP I-TERM
) : I-NP I-TERM
refers NNS B-VP O
to TO B-PP O
a DT B-NP B-DEF
( NN I-NP I-DEF
binary NN I-NP I-DEF
valued VBN I-NP I-DEF
) -NONE- I-NP I-DEF
feature NN B-VP I-DEF
function NN B-NP I-DEF
that WDT I-NP I-DEF
describes VBZ B-VP I-DEF
a DT B-NP I-DEF
certain JJ I-NP I-DEF
event NN I-NP I-DEF
; : O O
Ai NNP O B-TERM
is VBZ B-VP O
a DT O B-DEF
parameter NN O I-DEF
that WDT O I-DEF
indicates VBZ B-VP I-DEF
how WRB O I-DEF
important JJ O I-DEF
feature NN O I-DEF
fi NN O I-DEF
is VBZ B-VP I-DEF
for IN B-PP I-DEF
the DT O I-DEF
model NN O I-DEF
and CC O O
Z NNP O B-TERM
( NNP O I-TERM
h NN O I-TERM
) : O I-TERM
is VBZ B-VP O
a DT O B-DEF
normalisation NN O I-DEF
factor NN O I-DEF
. . O O

A DT B-NP O
parse NN I-NP B-TERM
state NN I-NP I-TERM
consists NNS B-VP O
of IN B-PP O
a DT B-NP B-DEF
stack NN I-NP I-DEF
of IN B-PP I-DEF
lexicalized JJ B-NP I-DEF
predicates NNS I-NP I-DEF
and CC O I-DEF
a DT B-NP I-DEF
list NN I-NP I-DEF
of IN B-PP I-DEF
words NNS B-NP I-DEF
from IN B-PP I-DEF
the DT B-NP I-DEF
input NN I-NP I-DEF
sentence NN I-NP I-DEF
. . O O

The DT B-NP O
Dialog NNP I-NP B-TERM
Manager NNP I-NP I-TERM
can MD B-VP O
be VB I-VP O
broadly RB I-VP O
classified VBN I-VP O
into IN B-PP O
two CD B-NP O
main JJ I-NP O
modules NNS I-NP O
: : O O
Content NNP B-NP B-DEF
Selection NNP I-NP I-DEF
and CC O I-DEF
Content NNP B-NP I-DEF
Realization NNP I-NP I-DEF
. . O O

IG-Tree JJ B-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
compressed VBN I-NP I-DEF
representation NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
training NN I-NP I-DEF
set VBD I-NP I-DEF
that IN I-NP I-DEF
can MD B-VP I-DEF
be VB I-VP I-DEF
processed VBN I-VP I-DEF
quickly RB O I-DEF
in IN B-PP I-DEF
classification NN B-NP I-DEF
process NN I-NP I-DEF
. . O O

UCE NN B-NP B-TERM
filtering VBG I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
text NN I-NP I-DEF
categorization NN I-NP I-DEF
task NN I-NP I-DEF
. . O O

The DT B-NP O
target NN I-NP O
string VBG I-NP O
IfV~ NN I-NP O
is VBZ B-VP O
then RB I-VP O
chosen VBN I-VP O
from IN B-PP O
all DT B-NP O
possible JJ I-NP O
reorderings NNS I-NP O
2 CD I-NP O
of IN B-PP O
I PRP B-NP O
? . O O
VT NNP O O
= NNP O O
argmax NN B-NP O
P NNP I-NP O
( NNP I-NP O
Ws NNP I-NP O
, , O O
WT NNP B-NP O
) NNP I-NP O
( NNP I-NP O
2 CD I-NP O
) CD I-NP O
WT NNP I-NP O
[ NNP I-NP O
TV~ NNP I-NP O
= NNP I-NP O
arg NN I-NP O
max NN I-NP O
P NNP I-NP O
( NNP I-NP O
I~VT NNP I-NP O
I NNP I-NP O
AT NNP B-VP O
) NNP I-VP O
( NNP B-NP O
3 CD I-NP O
) CD I-NP O
WTE~W JJ I-NP O
T NNP I-NP O
where WRB O O
AT NNP B-NP B-TERM
is VBZ B-VP O
the DT O B-DEF
target NN O I-DEF
language NN O I-DEF
model NN O I-DEF
and CC O O
AWT NNP O B-TERM
are VBP B-VP O
the DT O B-DEF
different JJ O I-DEF
reorderings NNS O I-DEF
of IN B-PP I-DEF
WT NNP O I-DEF
. . O O

For IN B-PP O
each DT B-NP O
question NN I-NP O
k NN B-VP O
we PRP B-NP O
obtained VBD B-VP O
three CD B-NP O
sets NNS I-NP O
VKm NNP B-PP O
.k NNP B-NP O
, , O O
VKXS NNP B-NP O
, , O O
k NN B-NP O
and CC I-NP O
VKCS NNP I-NP O
, , O O
k NN B-NP O
of IN B-PP O
( NNP B-NP O
pos NNS I-NP O
, , O O
assessment NN B-NP O
) : I-NP O
pairs NNS I-NP O
corresponding VBG O O
to TO B-PP O
the DT O O
three CD O O
search NN O O
methods NNS O O
, , O O
where WRB O O
pos NNS O B-TERM
is VBZ B-VP O
the DT O B-DEF
position NN O I-DEF
• : O I-DEF
of IN B-PP I-DEF
the DT O I-DEF
document NN O I-DEF
in IN B-PP I-DEF
the DT O I-DEF
ordered VBN O I-DEF
list NN O I-DEF
returned VBN B-VP I-DEF
by IN B-PP I-DEF
the DT O I-DEF
search NN O I-DEF
method NN O I-DEF
, , O O
and CC O O
assessment NN O B-TERM
is VBZ B-VP O
the DT O B-DEF
assessment NN O I-DEF
of IN B-PP I-DEF
one CD O I-DEF
participant JJ O I-DEF
. . O O

166 CD B-NP O
words NNS I-NP O
in IN B-PP O
a DT B-NP O
sentence NN I-NP O
, , O O
and CC O O
posi_v NNP B-NP B-TERM
represents NNS B-VP O
the DT B-NP B-DEF
region NN I-NP I-DEF
in IN B-PP I-DEF
which WDT B-NP I-DEF
a DT I-NP I-DEF
word NN I-NP I-DEF
lies NNS B-VP I-DEF
. . O O

GP NNP B-NP B-TERM
: : O O
A DT B-NP B-DEF
GP/ JJ I-NP I-DEF
is VBZ B-VP I-DEF
a DT B-NP I-DEF
phrase NN I-NP I-DEF
headed VBN B-VP I-DEF
by IN B-PP I-DEF
locational JJ B-NP I-DEF
noun NN I-NP I-DEF
or CC O I-DEF
locational JJ B-NP I-DEF
adjunct NN I-NP I-DEF
. . O O

The DT B-NP O
generation NN I-NP B-TERM
process NN I-NP I-TERM
consists NNS B-VP B-DEF
of IN B-PP I-DEF
a DT B-NP I-DEF
series NN I-NP I-DEF
of IN B-PP I-DEF
structure NN B-NP I-DEF
mappings NNS I-NP I-DEF
between IN B-PP I-DEF
adjacent NN B-NP I-DEF
strata NNS I-NP I-DEF
until IN B-PP I-DEF
the DT B-NP I-DEF
SMorph NNP I-NP I-DEF
stratum NN I-NP I-DEF
is VBZ B-VP I-DEF
reached VBN I-VP I-DEF
. . O O

REA NNP B-NP B-TERM
has VBZ B-VP O
a DT B-NP B-DEF
working NN I-NP I-DEF
implementation NN I-NP I-DEF
, , O I-DEF
which WDT B-NP I-DEF
includes VBZ B-VP I-DEF
the DT B-NP I-DEF
modules NNS I-NP I-DEF
described VBD B-VP I-DEF
in IN B-PP I-DEF
this DT B-NP I-DEF
paper NN I-NP I-DEF
, , O I-DEF
and CC O I-DEF
can MD B-VP I-DEF
engage VB I-VP I-DEF
in IN B-PP I-DEF
a DT B-NP I-DEF
variety NN I-NP I-DEF
of IN B-PP I-DEF
interactions NNS B-NP I-DEF
including VBG B-VP I-DEF
that IN B-NP I-DEF
in IN B-PP I-DEF
( NNP B-NP I-DEF
5 CD I-NP I-DEF
) CD I-NP I-DEF
. . O O

The DT B-NP O
vector NN I-NP B-TERM
simply RB O O
consists VBZ B-VP B-DEF
of IN B-PP I-DEF
an DT B-NP I-DEF
ordered VBN I-NP I-DEF
list NN I-NP I-DEF
of IN B-PP I-DEF
terms NNS B-NP I-DEF
, , O O
and CC O O
therefore RB O O
, , O O
the DT B-NP O
contextual JJ I-NP O
cues NNS I-NP O
have VBP B-VP O
also RB I-VP O
disappeared VBN I-VP O
. . O O

GTAG NNP B-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
multilingual JJ I-NP I-DEF
text NN I-NP I-DEF
generation NN I-NP I-DEF
formalism NN O I-DEF
derived VBD B-VP I-DEF
from IN B-PP I-DEF
the DT B-NP I-DEF
Tree NNP I-NP I-DEF
Adjoining NNP I-NP I-DEF
Grammar NNP I-NP I-DEF
model NN I-NP I-DEF
( : I-NP I-DEF
( : I-NP I-DEF
Joshi NNP I-NP O
and CC O O
al. NNP O O
, , O O
1975 CD B-NP O
) : I-NP O
, , O O
( : B-NP O
Shabes NNP I-NP O
and CC I-NP O
Shieber NNP I-NP O
, , O O
1994 CD B-NP O
) : I-NP O
) CD I-NP O
. . O O

In IN B-PP O
other JJ B-NP O
words NNS I-NP O
, , O O
they PRP B-NP O
provide VBP B-VP O
the DT B-NP B-DEF
conditional JJ I-NP I-DEF
probability NN I-NP I-DEF
of IN B-PP I-DEF
a DT B-NP I-DEF
word NN I-NP I-DEF
given VBN B-VP I-DEF
with IN B-PP I-DEF
the DT B-NP I-DEF
previous JJ I-NP I-DEF
word NN I-NP I-DEF
sequence NN I-NP I-DEF
, , O O
P NNP B-NP B-TERM
( NNP I-NP I-TERM
wilw~-l NNP I-NP I-TERM
) NNP I-NP I-TERM
, , O O
which WDT B-NP O
shows VBZ B-VP O
the DT B-NP O
prediction NN I-NP O
of IN B-PP O
a DT B-NP O
word NN I-NP O
in IN B-PP O
a DT O O
given VBN O O
context NN O O
. . O O

Conventional NNP B-NP B-DEF
parsing NN I-NP I-DEF
techniques NNS I-NP I-DEF
based VBN B-VP I-DEF
on IN B-PP I-DEF
Machine NNP B-NP I-DEF
Learning NNP I-NP I-DEF
framework NN I-NP I-DEF
, , O O
such JJ B-PP O
as IN I-PP O
Decision NNP B-NP B-TERM
Trees NNP I-NP I-TERM
and CC O O
Maximum NNP B-NP B-TERM
Entropy NNP I-NP I-TERM
Models NNP I-NP I-TERM
, , O O
have VBP B-VP O
difficulty NN B-NP O
in IN B-PP O
selecting NN B-VP O
useful JJ B-NP O
features NNS I-NP O
as IN O O
well RB O O
as IN O O
finding NN B-VP O
appropriate NN B-NP O
combination NN I-NP O
of IN B-PP O
selected VBN B-NP O
features NNS I-NP O
. . O O

Content-based JJ B-NP B-TERM
measures NNS I-NP I-TERM
increase NN B-VP B-DEF
the DT B-NP I-DEF
correlation NN I-NP I-DEF
of IN B-PP I-DEF
rankings NNS B-NP I-DEF
induced VBN B-VP I-DEF
by IN B-PP I-DEF
synonymous JJ B-NP I-DEF
ground NN I-NP I-DEF
truths NNS I-NP I-DEF
, , O I-DEF
and CC O I-DEF
exhibit NN B-VP I-DEF
other JJ B-NP I-DEF
desirable JJ I-NP I-DEF
properties NNS I-NP I-DEF
. . O O

The DT B-NP B-DEF
most RBS I-NP I-DEF
basic JJ I-NP I-DEF
metric JJ I-NP I-DEF
for IN B-PP I-DEF
patterns NNS B-NP I-DEF
with IN B-PP I-DEF
symbolic JJ B-NP I-DEF
features NNS I-NP I-DEF
is VBZ B-VP O
the DT B-NP O
Overlap NNP I-NP B-TERM
metric JJ I-NP I-TERM
given VBN B-VP O
in IN B-PP O
equation NN B-NP O
1 CD I-NP O
; : O O
where WRB O O
A DT B-NP O
( JJ I-NP O
X NNP I-NP O
, , O O
Y NNP B-NP O
) NNP I-NP O
is VBZ B-VP O
the DT B-NP O
distance NN I-NP O
between IN B-PP O
patterns NNS B-NP O
X NNP I-NP O
and CC I-NP O
Y NNP I-NP O
, , O O
represented VBD B-VP O
by IN B-PP O
n NN O O
features NNS O O
, , O O
wi VBP O O
is VBZ B-VP O
a DT O O
weight NN O O
for IN B-PP O
feature NN O O
i PRP O O
, , O O
and CC O O
5 CD O O
is VBZ O O
the DT O O
distance NN O O
per IN B-PP O
feature NN O O
. . O O

POS NNS B-NP B-TERM
tagging VBG I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
useful JJ I-NP I-DEF
first JJ I-NP I-DEF
step NN I-NP I-DEF
in IN B-PP I-DEF
text NN B-NP I-DEF
analysis NN I-NP I-DEF
, , O I-DEF
but CC O I-DEF
also RB O I-DEF
a DT B-NP I-DEF
prototypical JJ I-NP I-DEF
benchmark NN I-NP I-DEF
task NN I-NP I-DEF
for IN B-PP I-DEF
the DT B-NP I-DEF
type NN I-NP I-DEF
of IN B-PP I-DEF
disambiguation NN B-NP I-DEF
problems NNS I-NP I-DEF
which WDT I-NP I-DEF
is VBZ B-VP I-DEF
paramount NN O I-DEF
in IN B-PP I-DEF
natural JJ B-NP I-DEF
language NN I-NP I-DEF
processing NN I-NP I-DEF
: : O I-DEF
assigning VBG B-VP I-DEF
one CD B-NP I-DEF
of IN B-PP I-DEF
a DT O I-DEF
set NN O I-DEF
of IN B-PP I-DEF
possible JJ O I-DEF
labels NNS O I-DEF
to TO B-PP I-DEF
a DT O I-DEF
linguistic JJ O I-DEF
object NN O I-DEF
given VBN B-VP I-DEF
different JJ O I-DEF
information NN O I-DEF
sources NNS O I-DEF
derived VBD B-VP I-DEF
from IN B-PP I-DEF
the DT O I-DEF
linguistic JJ O I-DEF
context NN O I-DEF
. . O O

We PRP B-NP O
collected VBD B-VP O
four CD B-NP O
measures NNS I-NP O
of IN B-PP O
performance NN B-NP O
: : O O
• : B-NP O
Recognition NNP I-NP O
time NN I-NP O
, , O O
measured VBN B-VP O
, , O O
in IN B-PP O
multiples NNS B-NP O
of IN B-PP O
CPU NNP B-NP B-DEF
real JJ I-NP I-DEF
time NN I-NP I-DEF
( : B-VP I-DEF
CPURT NNP B-NP B-TERM
) : I-NP O
. . O O

A DT B-NP O
mummy NN I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
body NN I-NP I-DEF
wrapped VBD B-VP I-DEF
in IN B-PP I-DEF
sheets NNS B-NP I-DEF
. . O O

The DT B-NP B-DEF
problem NN I-NP I-DEF
of IN B-PP I-DEF
identifying VBG B-VP I-DEF
the DT B-NP I-DEF
words NNS I-NP I-DEF
string VBG I-NP I-DEF
in IN B-PP I-DEF
a DT B-NP I-DEF
character NN I-NP I-DEF
sequence NN I-NP I-DEF
is VBZ B-VP O
known VBN I-VP O
as IN B-PP O
the DT B-NP O
segmentation NN I-NP B-TERM
/ : B-PP O
tokenization NN B-NP B-TERM
problem NN I-NP I-TERM
. . O O

Finite NNP B-NP B-TERM
mixture NN I-NP I-TERM
models NNS I-NP I-TERM
have VBP B-VP O
been VBN I-VP O
used VBN I-VP B-DEF
in IN B-PP I-DEF
a DT B-NP I-DEF
variety NN I-NP I-DEF
of IN B-PP I-DEF
applications NNS B-NP I-DEF
in IN B-PP I-DEF
text NN B-NP I-DEF
processing NN I-NP I-DEF
( : I-NP O
e.g. NNP I-NP O
, , O O
( NNP O O
Li NNP B-NP O
and CC I-NP O
Yamanishi NNP I-NP O
, , O O
1997 CD B-NP O
; : O O
Nigam NNP B-NP O
et NN I-NP O
al. NNP O O
, , O O
2000 CD B-NP O
; : O O
Hofmann NNP O O
, , O O
1999 CD O O
) : O O
) CD O O
, , O O
indicating VBG B-VP O
that IN O O
they PRP O O
are VBP B-VP O
essential JJ O O
to TO B-PP O
text VB O O
processing NN O O
. . O O

While IN O O
tile JJ B-NP B-TERM
realization NN I-NP I-TERM
of IN B-PP I-TERM
the DT B-NP I-TERM
focus NN I-NP I-TERM
domain NN I-NP I-TERM
is VBZ B-VP O
the DT B-NP B-DEF
task NN I-NP I-DEF
of IN B-PP I-DEF
converting VBG B-VP I-DEF
the DT B-NP I-DEF
complete JJ I-NP I-DEF
focus NN I-NP I-DEF
into IN B-PP I-DEF
one CD B-NP I-DEF
phrase NN I-NP I-DEF
, , O O
word NN B-NP O
order NN I-NP O
will MD B-VP O
be VB I-VP O
determined VBN I-VP O
by IN B-PP O
LP-rules NNS B-NP O
that IN I-NP O
pick NN B-VP O
up RP O O
the DT B-NP O
pragmaticall2 NNP I-NP O
, , O O
' '' O O
motivated VBN B-VP O
literals NNS O O
on IN B-PP O
topichood NN O O
, , O O
identifial JJ O O
) NN O O
ility NN O O
, , O O
and CC O O
referential JJ O O
movement NN O O
. . O O

Let NNP B-VP O
$ $ B-NP O
1 CD I-NP O
: : O O
- : O O
' '' O O
, , O O
S NNP B-NP O
, , O O
, , O O
be VB B-VP O
all PDT B-NP O
the DT I-NP O
other JJ I-NP O
training NN I-NP O
documents NNS I-NP O
( : O O
where WRB O O
m NN B-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
training NN B-NP I-DEF
documents NNS I-NP I-DEF
which WDT I-NP I-DEF
does VBZ B-VP I-DEF
not RB I-VP I-DEF
belong VB I-VP I-DEF
to TO B-PP I-DEF
the DT B-NP I-DEF
target NN I-NP I-DEF
event NN I-NP I-DEF
) : I-NP O
and CC I-NP O
Sx NNP I-NP B-TERM
be VB B-VP O
a DT B-NP B-DEF
test NN I-NP I-DEF
document NN I-NP I-DEF
which WDT O I-DEF
should MD B-VP I-DEF
be VB I-VP I-DEF
classified VBN I-VP I-DEF
as IN B-PP I-DEF
to TO I-PP I-DEF
whether IN O I-DEF
or CC O I-DEF
not RB O I-DEF
it PRP O I-DEF
discusses VBZ B-VP I-DEF
the DT O I-DEF
target NN O I-DEF
event NN O I-DEF
. . O O

One CD B-NP O
document NN I-NP O
`` `` I-NP O
Barbie NNP I-NP B-TERM
'' '' O O
in IN B-PP O
the DT B-NP O
Jang NNP I-NP O
( NNP I-NP O
1997 CD I-NP O
) CD I-NP O
collection NN I-NP O
has VBZ B-VP O
a DT B-NP B-DEF
total NN I-NP I-DEF
of IN B-PP I-DEF
1 CD B-NP I-DEF
,468 -NONE- I-NP I-DEF
words NNS I-NP I-DEF
comprised VBN B-VP I-DEF
of IN B-PP I-DEF
755 CD B-NP I-DEF
content NN I-NP I-DEF
words NNS I-NP I-DEF
and CC O I-DEF
713 CD B-NP I-DEF
function NN I-NP I-DEF
words NNS I-NP I-DEF
. . O O

The DT B-NP O
Panasonic NNP I-NP B-TERM
LC90S NNP I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
19 CD I-NP I-DEF
'' '' I-NP I-DEF
-display NNP I-NP I-DEF
. . O O

The DT B-NP O
base NN I-NP B-TERM
model NN I-NP I-TERM
defines NNS B-VP O
the DT B-NP B-DEF
distance NN I-NP I-DEF
between IN B-PP I-DEF
a DT B-NP I-DEF
test NN I-NP I-DEF
item NN I-NP I-DEF
and CC O I-DEF
each DT B-NP I-DEF
memory NN I-NP I-DEF
item NN I-NP I-DEF
as IN B-PP I-DEF
the DT B-NP I-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
features NNS B-NP I-DEF
for IN B-PP I-DEF
which WDT B-NP I-DEF
they PRP I-NP I-DEF
have VBP B-VP I-DEF
a DT B-NP I-DEF
different JJ I-NP I-DEF
value NN I-NP I-DEF
. . O O

P NNP B-NP O
( : I-NP O
t NN I-NP O
l NN I-NP O
) : I-NP O
and CC O O
P NNP B-NP B-TERM
( NNP I-NP O
t NN I-NP O
2 CD I-NP O
) CD O O
are VBP B-VP O
the DT B-NP B-DEF
occurrence NN I-NP I-DEF
probabilities NNS I-NP I-DEF
of IN B-PP I-DEF
term NN B-NP I-DEF
t NN I-NP I-DEF
I PRP I-NP I-DEF
and CC O I-DEF
t VB B-VP I-DEF
2 CD B-NP I-DEF
in IN B-PP I-DEF
a DT B-NP I-DEF
sentence NN I-NP I-DEF
. . O O

SURGE NN B-NP B-TERM
( `` I-NP O
Elhadad NNP I-NP O
and CC I-NP O
Robin NNP I-NP O
, , O O
1996 CD B-NP O
) : I-NP O
is VBZ B-VP O
a DT B-NP B-DEF
comprehensive JJ I-NP I-DEF
English JJ I-NP I-DEF
Grammar NNP I-NP I-DEF
written NN B-VP I-DEF
in IN B-PP I-DEF
FUF NNP B-NP I-DEF
. . O O

P NNP B-NP O
( : I-NP O
tl NN I-NP O
) : O O
= : O O
n NN O O
, , O O
__~_ NNP B-NP O
( NNP I-NP O
2 CD I-NP O
) CD I-NP O
N NNP I-NP O
P NNP I-NP O
( NNP I-NP O
t2 NNP I-NP O
) NNP I-NP O
= NNP O O
n NN B-NP O
,2 -NONE- I-NP O
( . O O
3 CD B-NP O
) CD I-NP O
N NNP I-NP O
P NNP I-NP O
( NNP I-NP O
tl NN I-NP O
, , O O
t2 NNP B-NP O
) NNP O O
= NNP O O
n NN O O
, , O O
, , O O
, , O O
, , O O
~ : B-NP O
( : B-VP O
4 CD B-NP O
) CD I-NP O
N NNP I-NP O
Where NNP B-PP O
nt~ NNP B-NP B-TERM
, , O O
nt2 NNP B-NP B-TERM
is VBZ B-VP O
the DT O B-DEF
individual JJ O I-DEF
term NN O I-DEF
frequency NN O I-DEF
of IN B-PP I-DEF
term NN O I-DEF
t NN O I-DEF
I PRP O I-DEF
and CC O I-DEF
t VB B-VP I-DEF
2 CD O I-DEF
respectively RB O I-DEF
if IN B-PP I-DEF
either DT O I-DEF
of IN B-PP I-DEF
them PRP O I-DEF
occur VBP B-VP I-DEF
in IN B-PP I-DEF
a DT O I-DEF
sentence NN O I-DEF
of IN B-PP I-DEF
the DT O I-DEF
collection NN O I-DEF
, , O O
ntt NN O B-TERM
is VBZ B-VP O
the DT O B-DEF
co-occurrence NN O I-DEF
frequency NN O I-DEF
of IN B-PP I-DEF
term NN O I-DEF
t NN O I-DEF
I PRP O I-DEF
and CC O I-DEF
t VB B-VP I-DEF
2 CD O I-DEF
if IN B-PP I-DEF
they PRP O I-DEF
are VBP B-VP I-DEF
all RB O I-DEF
in IN B-PP I-DEF
a DT O I-DEF
sentence NN O I-DEF
of IN O I-DEF
the DT O I-DEF
collection NN O I-DEF
. . O O

o NN B-PP O
The DT B-NP O
lexicalized JJ I-NP B-TERM
grammar NN I-NP I-TERM
in IN B-PP O
G-TAG JJ B-NP O
is VBZ B-VP O
compiled VBN I-VP B-DEF
from IN B-PP I-DEF
the DT B-NP I-DEF
recta-grammar JJ I-NP I-DEF
designed VBN B-VP I-DEF
and CC I-VP I-DEF
implemented VBN I-VP I-DEF
by IN B-PP I-DEF
M.H JJ B-NP I-DEF
. . O O

Let NNP B-NP O
R NNP I-NP B-TERM
( NNP I-NP I-TERM
z NN I-NP I-TERM
) : B-VP I-TERM
to TO I-VP O
be VB I-VP O
the DT B-NP B-DEF
set NN I-NP I-DEF
of IN B-PP I-DEF
rules NNS B-NP I-DEF
r VBP I-NP I-DEF
that IN I-NP I-DEF
applies NNS B-VP I-DEF
to TO B-PP I-DEF
the DT B-NP I-DEF
state NN I-NP I-DEF
el NN I-NP I-DEF
( NN I-NP I-DEF
z NN I-NP I-DEF
) : I-NP I-DEF
, , O O
R NNP B-NP O
( NNP B-VP O
z NN B-NP O
) : I-NP O
= : O O
{ : B-NP O
ri NN I-NP O
~ : I-NP O
7~Ir~ CD I-NP O
applies NNS B-VP O
to TO B-PP O
si VB O O
( : O O
z NN O O
) : O O
