-DOCSTART- -X- -X- O
a DT I-NP I-DEF
word NN I-NP I-DEF
lies NNS B-VP I-DEF
. . O O

GP NNP B-NP B-TERM
: : O O
A DT B-NP B-DEF
GP/ JJ I-NP I-DEF
is VBZ B-VP I-DEF
a DT B-NP I-DEF
phrase NN I-NP I-DEF
headed VBN B-VP I-DEF
by IN B-PP I-DEF
locational JJ B-NP I-DEF
noun NN I-NP I-DEF
or CC O I-DEF
locational JJ B-NP I-DEF
adjunct NN I-NP I-DEF
. . O O

Topic NNP B-NP B-TERM
analysis NN I-NP I-TERM
consists VBZ B-VP O
of IN B-PP O
two CD B-NP B-DEF
main JJ I-NP I-DEF
tasks NNS I-NP I-DEF
: : O I-DEF
text JJ B-NP I-DEF
segmentation NN I-NP I-DEF
and CC I-NP I-DEF
topic JJ I-NP I-DEF
identification NN I-NP I-DEF
. . O O

However RB O O
, , O O
in IN B-PP O
Chinese JJ B-NP O
, , O O
gl~ NNP B-NP B-TERM
represents VBZ B-VP O
postal JJ B-NP B-DEF
stamp NN I-NP I-DEF
and CC O O
the DT B-NP O
constituent NN I-NP B-TERM
characters NNS I-NP I-TERM
represent VBP B-VP O
`` `` O O
postal JJ O O
'' '' O B-DEF
and CC O I-DEF
`` `` O I-DEF
ticket NN B-NP I-DEF
'' '' O I-DEF
, , O I-DEF
respectively RB O I-DEF
. . O O

GTAG NNP B-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
multilingual JJ I-NP I-DEF
text NN I-NP I-DEF
generation NN I-NP I-DEF
formalism NN O I-DEF
derived VBD B-VP I-DEF
from IN B-PP I-DEF
the DT B-NP I-DEF
Tree NNP I-NP I-DEF
Adjoining NNP I-NP I-DEF
Grammar NNP I-NP I-DEF
model NN I-NP I-DEF
( : I-NP I-DEF
( : I-NP I-DEF
Joshi NNP I-NP O
and CC O O
al. NNP O O
, , O O
1975 CD B-NP O
) : I-NP O
, , O O
( : B-NP O
Shabes NNP I-NP O
and CC I-NP O
Shieber NNP I-NP O
, , O O
1994 CD B-NP O
) : I-NP O
) CD I-NP O
. . O O

The DT B-NP B-TERM
preferences NNS I-NP I-TERM
of IN B-PP I-TERM
an DT B-NP I-TERM
agent NN I-NP I-TERM
are VBP B-VP O
expressed VBN I-VP O
as IN B-PP O
functions NNS B-NP B-DEF
which WDT I-NP I-DEF
map NN I-NP I-DEF
states VBZ I-NP I-DEF
, , O I-DEF
represented VBN B-VP I-DEF
as IN B-PP I-DEF
sets NNS B-NP I-DEF
of IN B-PP I-DEF
attribute-value JJ B-NP I-DEF
pairs NNS I-NP I-DEF
, , O I-DEF
to TO B-PP I-DEF
real JJ B-NP I-DEF
numbers NNS I-NP I-DEF
; : O O
an DT B-NP O
overall JJ I-NP O
utility NN I-NP O
function NN I-NP O
, , O O
which WDT B-NP O
consists NNS B-VP O
of IN B-PP O
the DT O O
weighted VBN O O
sum NN O O
of IN B-PP O
the DT O O
individual JJ O O
functions NNS O O
, , O O
expresses NNS O O
the DT O O
utility NN O O
of IN B-PP O
reaching VBG B-VP O
the DT O O
state NN O O
depicted VBD B-VP O
by IN B-PP O
a DT O O
certain JJ O O
configuration NN O O
of IN O O
attributes NNS O O
, , O O
according VBG O O
to TO O O
the DT O O
results NNS O O
of IN O O
the DT O O
multi-attribute JJ O O
utility NN O O
theory NN O O
( : O O
Haddawy NNP O O
and CC O O
Hanks NNP O O
, , O O
1998 CD O O
) : O O
. . O O

In IN B-PP O
other JJ B-NP O
words NNS I-NP O
, , O O
they PRP B-NP O
provide VBP B-VP O
the DT B-NP B-DEF
conditional JJ I-NP I-DEF
probability NN I-NP I-DEF
of IN B-PP I-DEF
a DT B-NP I-DEF
word NN I-NP I-DEF
given VBN B-VP I-DEF
with IN B-PP I-DEF
the DT B-NP I-DEF
previous JJ I-NP I-DEF
word NN I-NP I-DEF
sequence NN I-NP I-DEF
, , O O
P NNP B-NP B-TERM
( NNP I-NP I-TERM
wilw~-l NNP I-NP I-TERM
) NNP I-NP I-TERM
, , O O
which WDT B-NP O
shows VBZ B-VP O
the DT B-NP O
prediction NN I-NP O
of IN B-PP O
a DT B-NP O
word NN I-NP O
in IN B-PP O
a DT O O
given VBN O O
context NN O O
. . O O

Conventional NNP B-NP B-DEF
parsing NN I-NP I-DEF
techniques NNS I-NP I-DEF
based VBN B-VP I-DEF
on IN B-PP I-DEF
Machine NNP B-NP I-DEF
Learning NNP I-NP I-DEF
framework NN I-NP I-DEF
, , O O
such JJ B-PP O
as IN I-PP O
Decision NNP B-NP B-TERM
Trees NNP I-NP I-TERM
and CC O O
Maximum NNP B-NP B-TERM
Entropy NNP I-NP I-TERM
Models NNP I-NP I-TERM
, , O O
have VBP B-VP O
difficulty NN B-NP O
in IN B-PP O
selecting NN B-VP O
useful JJ B-NP O
features NNS I-NP O
as IN O O
well RB O O
as IN O O
finding NN B-VP O
appropriate NN B-NP O
combination NN I-NP O
of IN B-PP O
selected VBN B-NP O
features NNS I-NP O
. . O O

A DT B-NP O
thesaurus NN I-NP B-TERM
tree NN I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
hierarchically RB I-NP I-DEF
organized VBN I-NP I-DEF
lexicon NN I-NP I-DEF
where WRB O I-DEF
leaf NN B-NP I-DEF
nodes VBZ B-VP I-DEF
encode NN B-NP I-DEF
lexical JJ I-NP I-DEF
data NNS I-NP I-DEF
21 CD O I-DEF
( CD B-NP I-DEF
i.e. NNP I-NP I-DEF
, , O I-DEF
words NNS B-NP I-DEF
) : O I-DEF
and CC O I-DEF
internal JJ B-NP I-DEF
nodes NNS I-NP I-DEF
represent VBP B-VP I-DEF
abstract NN B-NP I-DEF
semantic JJ I-NP I-DEF
classes NNS I-NP I-DEF
. . O O

Content-based JJ B-NP B-TERM
measures NNS I-NP I-TERM
increase NN B-VP B-DEF
the DT B-NP I-DEF
correlation NN I-NP I-DEF
of IN B-PP I-DEF
rankings NNS B-NP I-DEF
induced VBN B-VP I-DEF
by IN B-PP I-DEF
synonymous JJ B-NP I-DEF
ground NN I-NP I-DEF
truths NNS I-NP I-DEF
, , O I-DEF
and CC O I-DEF
exhibit NN B-VP I-DEF
other JJ B-NP I-DEF
desirable JJ I-NP I-DEF
properties NNS I-NP I-DEF
. . O O

The DT B-NP B-DEF
most RBS I-NP I-DEF
basic JJ I-NP I-DEF
metric JJ I-NP I-DEF
for IN B-PP I-DEF
patterns NNS B-NP I-DEF
with IN B-PP I-DEF
symbolic JJ B-NP I-DEF
features NNS I-NP I-DEF
is VBZ B-VP O
the DT B-NP O
Overlap NNP I-NP B-TERM
metric JJ I-NP I-TERM
given VBN B-VP O
in IN B-PP O
equation NN B-NP O
1 CD I-NP O
; : O O
where WRB O O
A DT B-NP O
( JJ I-NP O
X NNP I-NP O
, , O O
Y NNP B-NP O
) NNP I-NP O
is VBZ B-VP O
the DT B-NP O
distance NN I-NP O
between IN B-PP O
patterns NNS B-NP O
X NNP I-NP O
and CC I-NP O
Y NNP I-NP O
, , O O
represented VBD B-VP O
by IN B-PP O
n NN O O
features NNS O O
, , O O
wi VBP O O
is VBZ B-VP O
a DT O O
weight NN O O
for IN B-PP O
feature NN O O
i PRP O O
, , O O
and CC O O
5 CD O O
is VBZ O O
the DT O O
distance NN O O
per IN B-PP O
feature NN O O
. . O O

The DT B-NP O
MATE NNP I-NP B-TERM
markup NN I-NP I-TERM
framework NN I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
conceptual JJ I-NP I-DEF
model NN I-NP I-DEF
which WDT I-NP I-DEF
basically RB O I-DEF
prescribes VBZ B-VP I-DEF
( : B-NP I-DEF
i PRP I-NP I-DEF
) VBP O I-DEF
how WRB O I-DEF
files NNS B-NP I-DEF
are VBP B-VP I-DEF
structured VBN I-VP I-DEF
, , O I-DEF
for IN B-PP I-DEF
instance NN B-NP I-DEF
to TO B-VP I-DEF
enable JJ I-VP I-DEF
multi-level NN B-NP I-DEF
annotation NN I-NP I-DEF
, , O I-DEF
( : B-NP I-DEF
ii NN I-NP I-DEF
) : O I-DEF
how WRB O I-DEF
tag NN B-NP I-DEF
sets VBZ B-VP I-DEF
arc NN O I-DEF
; : O I-DEF
represented VBD B-VP I-DEF
in IN B-PP I-DEF
terms NNS O I-DEF
of IN B-PP I-DEF
elements NNS O I-DEF
and CC O I-DEF
attributes NNS B-VP I-DEF
, , O I-DEF
and CC O I-DEF
( : O I-DEF
iii NN O I-DEF
) : B-VP I-DEF
how WRB O I-DEF
to TO B-VP I-DEF
provide VB I-VP I-DEF
essential JJ O I-DEF
information NN O I-DEF
on IN B-PP I-DEF
markup NN O I-DEF
, , O I-DEF
semantics NNS O I-DEF
, , O I-DEF
coding VBG O I-DEF
purpose NN O I-DEF
etc NN O I-DEF
. . O O

POS NNS B-NP B-TERM
tagging VBG I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
useful JJ I-NP I-DEF
first JJ I-NP I-DEF
step NN I-NP I-DEF
in IN B-PP I-DEF
text NN B-NP I-DEF
analysis NN I-NP I-DEF
, , O I-DEF
but CC O I-DEF
also RB O I-DEF
a DT B-NP I-DEF
prototypical JJ I-NP I-DEF
benchmark NN I-NP I-DEF
task NN I-NP I-DEF
for IN B-PP I-DEF
the DT B-NP I-DEF
type NN I-NP I-DEF
of IN B-PP I-DEF
disambiguation NN B-NP I-DEF
problems NNS I-NP I-DEF
which WDT I-NP I-DEF
is VBZ B-VP I-DEF
paramount NN O I-DEF
in IN B-PP I-DEF
natural JJ B-NP I-DEF
language NN I-NP I-DEF
processing NN I-NP I-DEF
: : O I-DEF
assigning VBG B-VP I-DEF
one CD B-NP I-DEF
of IN B-PP I-DEF
a DT O I-DEF
set NN O I-DEF
of IN B-PP I-DEF
possible JJ O I-DEF
labels NNS O I-DEF
to TO B-PP I-DEF
a DT O I-DEF
linguistic JJ O I-DEF
object NN O I-DEF
given VBN B-VP I-DEF
different JJ O I-DEF
information NN O I-DEF
sources NNS O I-DEF
derived VBD B-VP I-DEF
from IN B-PP I-DEF
the DT O I-DEF
linguistic JJ O I-DEF
context NN O I-DEF
. . O O

( NN B-NP O
2 CD I-NP O
) CD I-NP O
where WRB O O
p NN B-NP B-TERM
( : B-VP O
w NN O O
[ : B-NP O
hi NN B-VP O
) : B-NP O
is VBZ B-VP O
a DT B-NP B-DEF
language NN I-NP I-DEF
model NN I-NP I-DEF
, , O O
p NN B-NP B-TERM
( : I-NP O
wli NN I-NP O
, , O O
s VBZ B-VP O
) : B-NP O
is VBZ B-VP O
a DT B-NP B-DEF
translation NN I-NP I-DEF
model NN I-NP I-DEF
, , O O
and CC O O
A DT B-NP B-TERM
E NNP I-NP I-TERM
[ NNP I-NP O
0 -NONE- O O
, , O O
1 CD O O
] : O O
is VBZ B-VP O
a DT O B-DEF
combining NN O I-DEF
weight NN O I-DEF
. . O O

We PRP B-NP O
collected VBD B-VP O
four CD B-NP O
measures NNS I-NP O
of IN B-PP O
performance NN B-NP O
: : O O
• : B-NP O
Recognition NNP I-NP O
time NN I-NP O
, , O O
measured VBN B-VP O
, , O O
in IN B-PP O
multiples NNS B-NP O
of IN B-PP O
CPU NNP B-NP B-DEF
real JJ I-NP I-DEF
time NN I-NP I-DEF
( : B-VP I-DEF
CPURT NNP B-NP B-TERM
) : I-NP O
. . O O

Word NNP B-NP B-TERM
Sense NNP I-NP I-TERM
Disambiguation NNP I-NP I-TERM
( NNP O I-TERM
WSD NNP B-NP I-TERM
) NNP I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
central JJ I-NP I-DEF
task NN I-NP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
area NN I-NP I-DEF
of IN B-PP I-DEF
Natural NNP B-NP I-DEF
Language NNP I-NP I-DEF
Processing NNP I-NP I-DEF
. . O O

A DT B-NP O
mummy NN I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
body NN I-NP I-DEF
wrapped VBD B-VP I-DEF
in IN B-PP I-DEF
sheets NNS B-NP I-DEF
. . O O

The DT B-NP O
probability NN I-NP B-TERM
distribution NN I-NP I-TERM
is VBZ B-VP O
the DT B-NP O
distribution NN I-NP B-DEF
p NN I-NP I-DEF
that WDT I-NP I-DEF
has VBZ B-VP I-DEF
the DT B-NP I-DEF
maximum NN I-NP I-DEF
entropy NN I-NP I-DEF
relative JJ O I-DEF
to TO B-PP I-DEF
a DT B-NP I-DEF
prior RB I-NP I-DEF
distribution NN I-NP I-DEF
P0 NNP I-NP I-DEF
( NNP I-NP O
in IN B-PP O
other JJ B-NP O
words NNS I-NP O
: : O O
the DT B-NP O
distribution NN I-NP O
that IN B-PP O
minimize NN B-NP O
de IN B-PP O
divergence NN B-NP O
D NNP I-NP O
( NNP I-NP O
pllpo NN I-NP O
) : O O
) : O O
( : O O
Della NNP O O
Pietra NNP B-NP O
et NN I-NP O
al. NNP I-NP O
, , O O
1995 CD O O
) : O O
. . O O

Finite NNP B-NP B-TERM
mixture NN I-NP I-TERM
models NNS I-NP I-TERM
have VBP B-VP O
been VBN I-VP O
used VBN I-VP B-DEF
in IN B-PP I-DEF
a DT B-NP I-DEF
variety NN I-NP I-DEF
of IN B-PP I-DEF
applications NNS B-NP I-DEF
in IN B-PP I-DEF
text NN B-NP I-DEF
processing NN I-NP I-DEF
( : I-NP O
e.g. NNP I-NP O
, , O O
( NNP O O
Li NNP B-NP O
and CC I-NP O
Yamanishi NNP I-NP O
, , O O
1997 CD B-NP O
; : O O
Nigam NNP B-NP O
et NN I-NP O
al. NNP O O
, , O O
2000 CD B-NP O
; : O O
Hofmann NNP O O
, , O O
1999 CD O O
) : O O
) CD O O
, , O O
indicating VBG B-VP O
that IN O O
they PRP O O
are VBP B-VP O
essential JJ O O
to TO B-PP O
text VB O O
processing NN O O
. . O O

Let NNP B-VP O
$ $ B-NP O
1 CD I-NP O
: : O O
- : O O
' '' O O
, , O O
S NNP B-NP O
, , O O
, , O O
be VB B-VP O
all PDT B-NP O
the DT I-NP O
other JJ I-NP O
training NN I-NP O
documents NNS I-NP O
( : O O
where WRB O O
m NN B-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
training NN B-NP I-DEF
documents NNS I-NP I-DEF
which WDT I-NP I-DEF
does VBZ B-VP I-DEF
not RB I-VP I-DEF
belong VB I-VP I-DEF
to TO B-PP I-DEF
the DT B-NP I-DEF
target NN I-NP I-DEF
event NN I-NP I-DEF
) : I-NP O
and CC I-NP O
Sx NNP I-NP B-TERM
be VB B-VP O
a DT B-NP B-DEF
test NN I-NP I-DEF
document NN I-NP I-DEF
which WDT O I-DEF
should MD B-VP I-DEF
be VB I-VP I-DEF
classified VBN I-VP I-DEF
as IN B-PP I-DEF
to TO I-PP I-DEF
whether IN O I-DEF
or CC O I-DEF
not RB O I-DEF
it PRP O I-DEF
discusses VBZ B-VP I-DEF
the DT O I-DEF
target NN O I-DEF
event NN O I-DEF
. . O O

One CD B-NP O
document NN I-NP O
`` `` I-NP O
Barbie NNP I-NP B-TERM
'' '' O O
in IN B-PP O
the DT B-NP O
Jang NNP I-NP O
( NNP I-NP O
1997 CD I-NP O
) CD I-NP O
collection NN I-NP O
has VBZ B-VP O
a DT B-NP B-DEF
total NN I-NP I-DEF
of IN B-PP I-DEF
1 CD B-NP I-DEF
,468 -NONE- I-NP I-DEF
words NNS I-NP I-DEF
comprised VBN B-VP I-DEF
of IN B-PP I-DEF
755 CD B-NP I-DEF
content NN I-NP I-DEF
words NNS I-NP I-DEF
and CC O I-DEF
713 CD B-NP I-DEF
function NN I-NP I-DEF
words NNS I-NP I-DEF
. . O O

The DT B-NP O
approach NN I-NP O
taken VBN B-VP O
in IN B-PP O
this DT B-NP O
thesis NN I-NP O
, , O O
however RB O O
, , O O
explores NNS B-VP O
generation NN B-NP B-TERM
as IN B-PP O
.a NNP B-NP O
.classification NN I-NP B-DEF
task NN I-NP I-DEF
whereby NN O I-DEF
the DT B-NP I-DEF
representation NN I-NP I-DEF
that IN I-NP I-DEF
describes NNS B-VP I-DEF
the DT B-NP I-DEF
intended VBN I-NP I-DEF
meaning NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
utterance NN I-NP I-DEF
is VBZ B-VP I-DEF
ultimately RB O I-DEF
to TO B-VP I-DEF
be VB I-VP I-DEF
classified VBN I-VP I-DEF
into IN B-PP I-DEF
an DT B-NP I-DEF
appropriate JJ I-NP I-DEF
surface NN I-NP I-DEF
form NN I-NP I-DEF
. . O O

These DT B-NP O
studies NNS I-NP O
frequently RB O O
involve VBP B-VP O
the DT B-NP O
construction NN I-NP O
of IN B-PP O
an DT B-NP O
idealized JJ I-NP B-TERM
language NN I-NP I-TERM
sample NN I-NP I-TERM
which WDT I-NP O
is VBZ B-VP O
( : I-VP O
at IN O O
best JJS O O
) : B-VP O
an DT B-NP B-DEF
accurate JJ I-NP I-DEF
subset NN I-NP I-DEF
of IN B-PP I-DEF
sentences NNS B-NP I-DEF
that WDT B-PP I-DEF
a DT B-NP I-DEF
child NN I-NP I-DEF
might MD B-VP I-DEF
hear VB I-VP I-DEF
. . O O

The DT B-NP O
base NN I-NP B-TERM
model NN I-NP I-TERM
defines NNS B-VP O
the DT B-NP B-DEF
distance NN I-NP I-DEF
between IN B-PP I-DEF
a DT B-NP I-DEF
test NN I-NP I-DEF
item NN I-NP I-DEF
and CC O I-DEF
each DT B-NP I-DEF
memory NN I-NP I-DEF
item NN I-NP I-DEF
as IN B-PP I-DEF
the DT B-NP I-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
features NNS B-NP I-DEF
for IN B-PP I-DEF
which WDT B-NP I-DEF
they PRP I-NP I-DEF
have VBP B-VP I-DEF
a DT B-NP I-DEF
different JJ I-NP I-DEF
value NN I-NP I-DEF
. . O O

P NNP B-NP O
( : I-NP O
t NN I-NP O
l NN I-NP O
) : I-NP O
and CC O O
P NNP B-NP B-TERM
( NNP I-NP O
t NN I-NP O
2 CD I-NP O
) CD O O
are VBP B-VP O
the DT B-NP B-DEF
occurrence NN I-NP I-DEF
probabilities NNS I-NP I-DEF
of IN B-PP I-DEF
term NN B-NP I-DEF
t NN I-NP I-DEF
I PRP I-NP I-DEF
and CC O I-DEF
t VB B-VP I-DEF
2 CD B-NP I-DEF
in IN B-PP I-DEF
a DT B-NP I-DEF
sentence NN I-NP I-DEF
. . O O

SURGE NN B-NP B-TERM
( `` I-NP O
Elhadad NNP I-NP O
and CC I-NP O
Robin NNP I-NP O
, , O O
1996 CD B-NP O
) : I-NP O
is VBZ B-VP O
a DT B-NP B-DEF
comprehensive JJ I-NP I-DEF
English JJ I-NP I-DEF
Grammar NNP I-NP I-DEF
written NN B-VP I-DEF
in IN B-PP I-DEF
FUF NNP B-NP I-DEF
. . O O

o NN B-PP O
The DT B-NP O
lexicalized JJ I-NP B-TERM
grammar NN I-NP I-TERM
in IN B-PP O
G-TAG JJ B-NP O
is VBZ B-VP O
compiled VBN I-VP B-DEF
from IN B-PP I-DEF
the DT B-NP I-DEF
recta-grammar JJ I-NP I-DEF
designed VBN B-VP I-DEF
and CC I-VP I-DEF
implemented VBN I-VP I-DEF
by IN B-PP I-DEF
M.H JJ B-NP I-DEF
. . O O

4.1 CD B-NP O
The DT I-NP O
Parsing NNP I-NP O
ModeL NNP I-NP O
A NNP I-NP O
parser NN I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
relation NN I-NP I-DEF
Parser NNP I-NP I-DEF
C_ NNP I-NP I-DEF
Sentences NNPS I-NP I-DEF
x NN I-NP I-DEF
Queries NNPS I-NP I-DEF
where WRB O I-DEF
Sentences NNS B-NP I-DEF
and CC I-NP O
Queries NNPS I-NP B-TERM
are VBP B-VP O
the DT B-NP B-DEF
sets NNS I-NP I-DEF
of IN B-PP I-DEF
natural JJ B-NP I-DEF
language NN I-NP I-DEF
sentences NNS I-NP I-DEF
and CC O I-DEF
database VB B-NP I-DEF
queries NNS I-NP I-DEF
respectively RB O I-DEF
. . O O

A DT B-NP O
textual JJ I-NP B-TERM
document NN I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
sequence NN I-NP I-DEF
of IN B-PP I-DEF
terms NNS B-NP I-DEF
. . O O

Instead RB B-NP O
other JJ I-NP O
types NNS I-NP O
require VBP B-VP O
additional JJ B-NP O
re-generation NN I-NP O
: : O O
for IN B-PP O
the DT B-NP O
topic JJ I-NP O
of IN B-PP O
the DT B-NP O
document NN I-NP O
template NN B-VP O
the DT B-NP O
generation NN I-NP B-TERM
procedure NN I-NP I-TERM
is VBZ B-VP O
as IN O O
follows NNS B-VP O
: : O O
( : B-NP B-DEF
i PRP I-NP I-DEF
) VBP B-PP I-DEF
the DT B-NP I-DEF
verb NN I-NP I-DEF
form NN I-NP I-DEF
for IN B-PP I-DEF
the DT B-NP I-DEF
predicate NN I-NP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
Predicate NNP I-NP I-DEF
slot NN I-NP I-DEF
is VBZ B-VP I-DEF
generated VBN I-VP I-DEF
in IN B-PP I-DEF
the DT O I-DEF
present NN O I-DEF
tense NN O I-DEF
( : O I-DEF
topical JJ O I-DEF
information NN O I-DEF
is VBZ B-VP I-DEF
always RB I-VP I-DEF
reported VBN I-VP I-DEF
in IN B-PP I-DEF
present NN O I-DEF
tense NN O I-DEF
) : O I-DEF
, , O I-DEF
3rd JJ O I-DEF
person NN O I-DEF
of IN B-PP I-DEF
singular JJ O I-DEF
in IN B-PP I-DEF
active JJ O I-DEF
voice NN O I-DEF
at IN O I-DEF
the DT O I-DEF
beginning NN O I-DEF
of IN O I-DEF
the DT O I-DEF
sentence NN O I-DEF
; : O I-DEF
( : O I-DEF
ii NN O I-DEF
) : O I-DEF
the DT O I-DEF
parsed VBN O I-DEF
sentence NN O I-DEF
fragment NN O I-DEF
from IN O I-DEF
the DT O I-DEF
N NNP O I-DEF
' POS O I-DEF
hat NN O I-DEF
slot NN O I-DEF
is VBZ B-VP I-DEF
generated VBN I-VP I-DEF
in IN O I-DEF
the DT O I-DEF
middle NN O I-DEF
of IN O I-DEF
the DT O I-DEF
sentence NN O I-DEF
( : O I-DEF
so RB O I-DEF
the DT O I-DEF
appropriate JJ O I-DEF
case NN O I-DEF
for IN O I-DEF
the DT O I-DEF
first JJ O I-DEF
element NN O I-DEF
) : O I-DEF
. . O O

GIZA NNP B-NP B-TERM
is VBZ B-VP O
an DT B-NP B-DEF
intermediate JJ I-NP I-DEF
program NN I-NP I-DEF
in IN B-PP I-DEF
a DT B-NP I-DEF
statistical JJ I-NP I-DEF
machine NN I-NP I-DEF
translation NN I-NP I-DEF
system NN I-NP I-DEF
, , O O
EGYPT NNP B-NP O
. . O O

LazyBoosting NN B-NP B-TERM
( `` I-NP O
Escudero NNP I-NP O
et NN I-NP O
al. NNP O O
, , O O
2000a CD B-NP O
) : I-NP O
, , O O
is VBZ B-VP O
a DT B-NP B-DEF
simple JJ I-NP I-DEF
modification NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
AdaBoost.MH JJ I-NP I-DEF
algorithm NN I-NP I-DEF
, , O I-DEF
which WDT B-NP I-DEF
consists NNS B-VP I-DEF
of IN B-PP I-DEF
reducing VBG B-VP I-DEF
the DT B-NP I-DEF
feature NN I-NP I-DEF
space NN I-NP I-DEF
that WDT I-NP I-DEF
is VBZ B-VP I-DEF
explored VBN I-VP I-DEF
when WRB O I-DEF
learning VBG B-VP I-DEF
each DT B-NP I-DEF
weak JJ I-NP I-DEF
classifier NN I-NP I-DEF
. . O O

Word NNP B-NP B-TERM
Sense NNP I-NP I-TERM
Disambiguation NNP I-NP I-TERM
( NNP O O
WSD NNP B-NP B-TERM
) NNP I-NP O
is VBZ B-VP O
the DT B-NP B-DEF
problem NN I-NP I-DEF
of IN B-PP I-DEF
assigning VBG B-VP I-DEF
the DT B-NP I-DEF
appropriate NN I-NP I-DEF
meaning NN I-NP I-DEF
( : O I-DEF
sense NN B-NP I-DEF
) : B-VP I-DEF
to TO B-PP I-DEF
a DT B-NP I-DEF
given VBN I-NP I-DEF
word NN I-NP I-DEF
in IN B-PP I-DEF
a DT B-NP I-DEF
text NN I-NP I-DEF
or CC I-NP I-DEF
discourse NN I-NP I-DEF
. . O O

To TO B-PP O
that DT B-NP O
end NN I-NP O
, , O O
three CD B-NP O
different JJ I-NP O
approaches NNS I-NP O
were VBD B-VP O
used VBN I-VP O
: : O O
( : B-NP O
i PRP I-NP O
) VBP O O
the DT B-NP O
full JJ I-NP B-TERM
model NN I-NP I-TERM
: : O O
all DT B-NP B-DEF
variables NNS I-NP I-DEF
were VBD B-VP I-DEF
used VBN I-VP I-DEF
to TO I-VP I-DEF
determine VB I-VP I-DEF
the DT B-NP I-DEF
discriminant NN I-NP I-DEF
functions NNS I-NP I-DEF
; : O O
( : B-NP O
ii NN I-NP O
) : B-PP O
the DT B-NP O
forward NN I-NP B-TERM
model NN I-NP I-TERM
: : O O
starting VBG B-VP B-DEF
from IN B-PP I-DEF
an DT B-NP I-DEF
empty NN I-NP I-DEF
model NN I-NP I-DEF
, , O I-DEF
variables NNS O I-DEF
were VBD B-VP I-DEF
introduced VBN I-VP I-DEF
in IN B-PP I-DEF
order NN O I-DEF
to TO B-VP I-DEF
create VB I-VP I-DEF
a DT O I-DEF
reduced VBN O I-DEF
model NN O I-DEF
, , O I-DEF
with IN B-PP I-DEF
a DT O I-DEF
small JJ O I-DEF
number NN O I-DEF
of IN B-PP I-DEF
variables NNS O I-DEF
; : O O
( : O O
iii NN O O
) : B-PP O
the DT O O
backward NN O B-TERM
model NN O I-TERM
: : O O
starting VBG B-VP B-DEF
from IN B-PP I-DEF
the DT O I-DEF
full JJ O I-DEF
model NN O I-DEF
, , O I-DEF
variables NNS O I-DEF
were VBD B-VP I-DEF
eliminated VBN I-VP I-DEF
to TO I-VP I-DEF
create VB I-VP I-DEF
a DT O I-DEF
reduced VBN O I-DEF
model NN O I-DEF
. . O O

Following VBG B-VP O
Briscoe NNP B-NP O
and CC I-NP O
Carroll NNP I-NP O
( NNP I-NP O
1997 CD I-NP O
) CD I-NP O
, , O O
we PRP B-NP O
calculated VBD B-VP O
precision NN B-NP B-TERM
( : I-NP O
percentage NN I-NP B-DEF
of IN B-PP I-DEF
SCFS NNP B-NP I-DEF
acquired VBD B-VP I-DEF
which WDT B-NP I-DEF
were VBD B-VP I-DEF
also RB I-VP I-DEF
exemplified VBN I-VP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
manual JJ I-NP I-DEF
analysis NN I-NP I-DEF
) : I-NP O
and CC O O
recall NN B-VP B-TERM
( : B-NP O
percentage NN I-NP B-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
SCFs NNP I-NP I-DEF
exemplified VBD B-VP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
manual JJ I-NP I-DEF
analysis NN I-NP I-DEF
which WDT O I-DEF
were VBD B-VP I-DEF
acquired VBN I-VP I-DEF
automatically RB O I-DEF
) : O O
. . O O

According VBG B-PP O
to TO I-PP O
our PRP$ B-NP O
view NN I-NP O
, , O O
an DT B-NP O
annotation NN I-NP B-TERM
meta-scheme NN I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
general JJ I-NP I-DEF
descriptive JJ I-NP I-DEF
framework NN I-NP I-DEF
in IN B-PP I-DEF
which WDT B-NP I-DEF
different JJ I-NP I-DEF
annotation NN I-NP I-DEF
schemes NNS I-NP I-DEF
can MD B-VP I-DEF
be VB I-VP I-DEF
accommodated VBN I-VP I-DEF
. . O O

SUPAR NN B-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
